condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate
rates_10c0db9943c7239f,3.0,ZZ,2,correlated,-2.636763598871662e-16,4.20641969537533e-08
rates_10c0db9943c7239f,4.0,IX,1,local,-1.0135055205296301e-09,0.007448478724528473
rates_10c0db9943c7239f,4.0,IY,1,local,1.2414290113715197e-09,3.5689537979762074e-05
rates_10c0db9943c7239f,4.0,IZ,1,local,1.6901353883051053e-09,4.560633936595107e-05
rates_10c0db9943c7239f,4.0,XI,1,local,-1.2038322177043892e-08,0.007448479564204982
rates_10c0db9943c7239f,4.0,XX,2,correlated,0.07200529564357312,0.004783829173753676
rates_10c0db9943c7239f,4.0,XY,2,correlated,8.645530141273086e-09,4.5557479279373294e-05
rates_10c0db9943c7239f,4.0,XZ,2,correlated,-3.103475154015601e-09,3.5644467294955816e-05
rates_10c0db9943c7239f,4.0,YI,1,local,-2.067148210791694e-09,3.568762911368219e-05
rates_10c0db9943c7239f,4.0,YX,2,correlated,-2.49704135483803e-09,4.555625204913155e-05
rates_10c0db9943c7239f,4.0,YY,2,correlated,-7.181592228968241e-09,0.0
rates_10c0db9943c7239f,4.0,YZ,2,correlated,-7.55169910604764e-09,5.766044082443491e-10
rates_10c0db9943c7239f,4.0,ZI,1,local,-1.3978347134278776e-09,4.560689644292081e-05
rates_10c0db9943c7239f,4.0,ZX,2,correlated,-5.150909401913629e-09,3.564704631370777e-05
rates_10c0db9943c7239f,4.0,ZY,2,correlated,4.1666095568016735e-09,8.318580442534529e-10
rates_10c0db9943c7239f,4.0,ZZ,2,correlated,-6.139083574206459e-16,5.1186294369731655e-09
rates_14c3539000a4de2d,0.01,IX,1,local,-7.743307417727568e-09,5.995436419074004e-05
rates_14c3539000a4de2d,0.01,IY,1,local,2.978739281608311e-09,8.883475893427824e-05
rates_14c3539000a4de2d,0.01,IZ,1,local,-1.3272734906744244e-10,0.00024449494538627913
rates_14c3539000a4de2d,0.01,XI,1,local,-7.436469388404597e-09,5.994394294564641e-05
rates_14c3539000a4de2d,0.01,XX,2,correlated,0.013736880479414468,2.3967479958309503e-06
rates_14c3539000a4de2d,0.01,XY,2,correlated,-8.204041329359512e-09,0.0002445044538326532
rates_14c3539000a4de2d,0.01,XZ,2,correlated,1.0142423842487082e-09,8.882458333315634e-05
rates_14c3539000a4de2d,0.01,YI,1,local,-1.186179214844636e-10,8.88246001161053e-05
rates_14c3539000a4de2d,0.01,YX,2,correlated,2.251409458793075e-09,0.00024450418041754623
rates_14c3539000a4de2d,0.01,YY,2,correlated,1.6569057525817447e-09,0.0
rates_14c3539000a4de2d,0.01,YZ,2,correlated,2.983496875905979e-09,0.0
rates_14c3539000a4de2d,0.01,ZI,1,local,5.045675810713974e-11,0.00024449487090253037
rates_14c3539000a4de2d,0.01,ZX,2,correlated,6.899443441169547e-10,8.883509005061066e-05
rates_14c3539000a4de2d,0.01,ZY,2,correlated,-2.2681089229089184e-09,0.0
rates_14c3539000a4de2d,0.01,ZZ,2,correlated,-8.157727488042223e-17,2.3775539249271615e-08
rates_14c3539000a4de2d,1.0,IX,1,local,1.518813690444834e-08,0.00016869224154908034
rates_14c3539000a4de2d,1.0,IY,1,local,-8.889946558906599e-10,0.00012520720428937698
rates_14c3539000a4de2d,1.0,IZ,1,local,-1.699213622836447e-10,0.00020812290130111855
rates_14c3539000a4de2d,1.0,XI,1,local,1.5223064044113043e-08,0.00016868289015651514
rates_14c3539000a4de2d,1.0,XX,2,correlated,0.028839211797088846,0.00046005277984351417
rates_14c3539000a4de2d,1.0,XY,2,correlated,-2.127612729176045e-09,0.0002081305168057109
rates_14c3539000a4de2d,1.0,XZ,2,correlated,4.255554653513424e-09,0.0001252001444017216
rates_14c3539000a4de2d,1.0,YI,1,local,6.241703571555354e-10,0.00012519778849763612
rates_14c3539000a4de2d,1.0,YX,2,correlated,4.376750587853685e-09,0.0002081301293296865
rates_14c3539000a4de2d,1.0,YY,2,correlated,8.759285422558991e-09,3.825045985923455e-09
rates_14c3539000a4de2d,1.0,YZ,2,correlated,-1.2911687090777309e-09,0.0
rates_14c3539000a4de2d,1.0,ZI,1,local,3.1863251481251026e-10,0.00020812317329881838
rates_14c3539000a4de2d,1.0,ZX,2,correlated,4.359476007812027e-09,0.0001252096756731616
rates_14c3539000a4de2d,1.0,ZY,2,correlated,-3.2752951771136187e-09,0.0
rates_14c3539000a4de2d,1.0,ZZ,2,correlated,4.512024763541136e-16,1.3874556520614839e-08
rates_14c3539000a4de2d,2.0,IX,1,local,3.908149352044734e-08,0.0002682403559783213
rates_14c3539000a4de2d,2.0,IY,1,local,3.4752650519460493e-09,0.0001350621427465849
rates_14c3539000a4de2d,2.0,IZ,1,local,2.812207050486494e-10,0.00019827595876101967
rates_14c3539000a4de2d,2.0,XI,1,local,3.2257241058915274e-08,0.00026823879730767557
rates_14c3539000a4de2d,2.0,XX,2,correlated,0.043824439103237585,0.0013355354085030078
rates_14c3539000a4de2d,2.0,XY,2,correlated,3.5952626083066853e-09,0.00019825737324061043
rates_14c3539000a4de2d,2.0,XZ,2,correlated,-6.150548876455912e-10,0.00013506336928305237
rates_14c3539000a4de2d,2.0,YI,1,local,2.828284571907709e-09,0.00013505817032700507
rates_14c3539000a4de2d,2.0,YX,2,correlated,5.578763765466283e-09,0.00019826277365112075
rates_14c3539000a4de2d,2.0,YY,2,correlated,-2.8871873386416524e-09,0.0
rates_14c3539000a4de2d,2.0,YZ,2,correlated,1.877699521028205e-09,0.0
rates_14c3539000a4de2d,2.0,ZI,1,local,8.725615241078589e-10,0.000198275271444297
rates_14c3539000a4de2d,2.0,ZX,2,correlated,-9.196671588342104e-10,0.00013506262860695588
rates_14c3539000a4de2d,2.0,ZY,2,correlated,1.220488579216372e-09,0.0
rates_14c3539000a4de2d,2.0,ZZ,2,correlated,-2.8903840946162053e-16,2.3467909656966612e-08
rates_14c3539000a4de2d,3.0,IX,1,local,1.6541320662308156e-08,0.0003561653127158014
rates_14c3539000a4de2d,3.0,IY,1,local,-3.6094787278400285e-09,0.0001399827194903148
rates_14c3539000a4de2d,3.0,IZ,1,local,-3.2002067816346954e-10,0.00019333227851627861
rates_14c3539000a4de2d,3.0,XI,1,local,5.1371586454070354e-08,0.0003561687811046224
rates_14c3539000a4de2d,3.0,XX,2,correlated,0.058528947087313696,0.0025831622261433475
rates_14c3539000a4de2d,3.0,XY,2,correlated,-1.8336893397377005e-09,0.00019334643853467342
rates_14c3539000a4de2d,3.0,XZ,2,correlated,-5.022024169090841e-10,0.00014000166617078938
rates_14c3539000a4de2d,3.0,YI,1,local,5.313511337650495e-09,0.00013997940339884925
rates_14c3539000a4de2d,3.0,YX,2,correlated,1.287754815272198e-09,0.00019333511231477585
rates_14c3539000a4de2d,3.0,YY,2,correlated,4.5680578900109205e-10,4.085018799978744e-09
rates_14c3539000a4de2d,3.0,YZ,2,correlated,-1.1056969684961643e-09,0.0
rates_14c3539000a4de2d,3.0,ZI,1,local,7.666994404839017e-10,0.00019334596805961387
rates_14c3539000a4de2d,3.0,ZX,2,correlated,7.737347742688245e-10,0.00014000261893868987
rates_14c3539000a4de2d,3.0,ZY,2,correlated,-3.6398050843971892e-09,0.0
rates_14c3539000a4de2d,3.0,ZZ,2,correlated,5.201552011575817e-16,6.606843670244056e-09
rates_14c3539000a4de2d,4.0,IX,1,local,-7.845513193159016e-09,0.00043588877123148324
rates_14c3539000a4de2d,4.0,IY,1,local,-4.299090367410166e-09,0.00014308259638673066
rates_14c3539000a4de2d,4.0,IZ,1,local,5.093428482600439e-10,0.0001902546703140451
rates_14c3539000a4de2d,4.0,XI,1,local,-1.0029574830437616e-08,0.0004359142615725565
rates_14c3539000a4de2d,4.0,XX,2,correlated,0.07294137751768771,0.004164500553507658
rates_14c3539000a4de2d,4.0,XY,2,correlated,5.283166885996911e-09,0.0001902387503691349
rates_14c3539000a4de2d,4.0,XZ,2,correlated,-1.02023158065744e-09,0.00014308295153697188
rates_14c3539000a4de2d,4.0,YI,1,local,-6.857432407024856e-09,0.00014311765865016078
rates_14c3539000a4de2d,4.0,YX,2,correlated,-7.093920534366789e-09,0.0001902315829388606
rates_14c3539000a4de2d,4.0,YY,2,correlated,-2.8805639770636124e-11,0.0
rates_14c3539000a4de2d,4.0,YZ,2,correlated,3.993575047808603e-09,5.146472635484116e-09
rates_14c3539000a4de2d,4.0,ZI,1,local,-1.6280259743289247e-09,0.00019024999342165876
rates_14c3539000a4de2d,4.0,ZX,2,correlated,-1.6886050235936702e-09,0.00014305973359567565
rates_14c3539000a4de2d,4.0,ZY,2,correlated,1.565077511029886e-09,0.0
rates_14c3539000a4de2d,4.0,ZZ,2,correlated,1.020364816465445e-15,1.794770847609109e-08
rates_15e2db7947d1c0fd,0.01,IX,1,local,-6.4952135809973385e-09,0.0012573891962523935
rates_15e2db7947d1c0fd,0.01,IY,1,local,4.961279132038892e-10,8.740776455629313e-10
rates_15e2db7947d1c0fd,0.01,IZ,1,local,3.472899717592379e-11,6.822723192646788e-09
rates_15e2db7947d1c0fd,0.01,XI,1,local,-1.0940071933257224e-08,0.0012573981904706753
rates_15e2db7947d1c0fd,0.01,XX,2,correlated,0.013759947383751268,0.00016428284270314142
rates_15e2db7947d1c0fd,0.01,XY,2,correlated,1.7710951780635212e-09,6.931961375354276e-09
rates_15e2db7947d1c0fd,0.01,XZ,2,correlated,2.4770225029448785e-10,2.4352390900698854e-09
rates_15e2db7947d1c0fd,0.01,YI,1,local,-1.8277483225189808e-09,1.6199893226230472e-09
rates_15e2db7947d1c0fd,0.01,YX,2,correlated,-4.585794863420034e-09,3.1440087817262777e-09
rates_15e2db7947d1c0fd,0.01,YY,2,correlated,5.083388618983984e-10,1.1440510026802996e-09
rates_15e2db7947d1c0fd,0.01,YZ,2,correlated,-3.6325376098089704e-10,1.0893767873660239e-09
rates_15e2db7947d1c0fd,0.01,ZI,1,local,-7.006378680618349e-11,1.8769013282363214e-09
rates_15e2db7947d1c0fd,0.01,ZX,2,correlated,1.5149229589708492e-10,4.451997592195417e-11
rates_15e2db7947d1c0fd,0.01,ZY,2,correlated,1.557584506591807e-09,4.297068588541425e-10
rates_15e2db7947d1c0fd,0.01,ZZ,2,correlated,3.4064762563374527e-16,8.334507496047389e-10
rates_15e2db7947d1c0fd,1.0,IX,1,local,3.036325064081634e-09,0.0017631755801773934
rates_15e2db7947d1c0fd,1.0,IY,1,local,-7.015013195991804e-10,3.381145327125334e-09
rates_15e2db7947d1c0fd,1.0,IZ,1,local,-2.1600367964657828e-10,2.8772087914013106e-09
rates_15e2db7947d1c0fd,1.0,XI,1,local,9.984865133061843e-09,0.0017631866339671007
rates_15e2db7947d1c0fd,1.0,XX,2,correlated,0.028830424509996892,0.0006167857810882465
rates_15e2db7947d1c0fd,1.0,XY,2,correlated,3.2761061203593685e-09,2.7955899927821037e-09
rates_15e2db7947d1c0fd,1.0,XZ,2,correlated,-3.7112379907469837e-10,5.752736988017009e-09
rates_15e2db7947d1c0fd,1.0,YI,1,local,-5.9492636055821395e-09,3.1017880327530366e-09
rates_15e2db7947d1c0fd,1.0,YX,2,correlated,-3.4382891292396814e-09,2.9428513197279557e-09
rates_15e2db7947d1c0fd,1.0,YY,2,correlated,1.1362714079079726e-10,3.758279389366588e-09
rates_15e2db7947d1c0fd,1.0,YZ,2,correlated,-2.391286099342282e-10,5.193257482658377e-09
rates_15e2db7947d1c0fd,1.0,ZI,1,local,2.5811025876409267e-12,2.917078555091329e-09
rates_15e2db7947d1c0fd,1.0,ZX,2,correlated,1.6254798106507033e-10,1.4889344024208995e-09
rates_15e2db7947d1c0fd,1.0,ZY,2,correlated,1.0678185978391903e-09,3.0913924577042713e-09
rates_15e2db7947d1c0fd,1.0,ZZ,2,correlated,4.146264013091093e-16,3.796312834404569e-09
rates_15e2db7947d1c0fd,2.0,IX,1,local,3.755973037667377e-08,0.0022457493658697703
rates_15e2db7947d1c0fd,2.0,IY,1,local,-4.44365697920239e-09,4.985175228297469e-09
rates_15e2db7947d1c0fd,2.0,IZ,1,local,-5.34929718703873e-11,6.901561412591861e-09
rates_15e2db7947d1c0fd,2.0,XI,1,local,2.3916850123734067e-08,0.002245745106419993
rates_15e2db7947d1c0fd,2.0,XX,2,correlated,0.0437653856911685,0.0014861364524967825
rates_15e2db7947d1c0fd,2.0,XY,2,correlated,5.956428040250566e-10,8.329387685547356e-09
rates_15e2db7947d1c0fd,2.0,XZ,2,correlated,-7.317649604269339e-10,2.4038958295951805e-09
rates_15e2db7947d1c0fd,2.0,YI,1,local,-1.9106405571764825e-11,7.335824689727941e-09
rates_15e2db7947d1c0fd,2.0,YX,2,correlated,8.471847200700561e-11,1.3192308610863838e-08
rates_15e2db7947d1c0fd,2.0,YY,2,correlated,-1.612649467529338e-09,1.481977909530484e-10
rates_15e2db7947d1c0fd,2.0,YZ,2,correlated,-7.451914392368423e-10,1.2327638230248212e-10
rates_15e2db7947d1c0fd,2.0,ZI,1,local,-2.956697219578029e-10,1.2902915763150317e-08
rates_15e2db7947d1c0fd,2.0,ZX,2,correlated,-1.2879031102049266e-09,9.066878667784647e-09
rates_15e2db7947d1c0fd,2.0,ZY,2,correlated,2.0178141496174986e-09,2.996955992835143e-10
rates_15e2db7947d1c0fd,2.0,ZZ,2,correlated,-1.1448035112905234e-16,1.8505237273092057e-11
rates_15e2db7947d1c0fd,3.0,IX,1,local,5.6061347021224245e-09,0.002699631843377696
rates_15e2db7947d1c0fd,3.0,IY,1,local,-1.2929223611338674e-09,5.566462573324514e-09
rates_15e2db7947d1c0fd,3.0,IZ,1,local,-7.605279818980762e-10,5.484481489924953e-09
rates_15e2db7947d1c0fd,3.0,XI,1,local,1.82325775281845e-08,0.002699640462687215
rates_15e2db7947d1c0fd,3.0,XX,2,correlated,0.05840470765006275,0.0027251833527234463
rates_15e2db7947d1c0fd,3.0,XY,2,correlated,-1.6305828143864402e-09,5.728332967257915e-09
rates_15e2db7947d1c0fd,3.0,XZ,2,correlated,2.817689770510908e-09,8.046691481178574e-09
rates_15e2db7947d1c0fd,3.0,YI,1,local,-2.830195178846935e-09,6.63126788829695e-09
rates_15e2db7947d1c0fd,3.0,YX,2,correlated,-2.9966895957274204e-09,9.514710106817495e-09
rates_15e2db7947d1c0fd,3.0,YY,2,correlated,4.7634670851247815e-09,2.410036062439306e-08
rates_15e2db7947d1c0fd,3.0,YZ,2,correlated,-1.3158240369820618e-09,1.3682304212300875e-08
rates_15e2db7947d1c0fd,3.0,ZI,1,local,1.2204373855236812e-09,6.505509834593798e-09
rates_15e2db7947d1c0fd,3.0,ZX,2,correlated,3.4326093511127354e-09,8.118033760409066e-09
rates_15e2db7947d1c0fd,3.0,ZY,2,correlated,-4.170356071814615e-09,1.1356391597649545e-08
rates_15e2db7947d1c0fd,3.0,ZZ,2,correlated,9.696846354137228e-16,2.0107130624565095e-08
rates_15e2db7947d1c0fd,4.0,IX,1,local,3.214031444695262e-09,0.0031289340368216493
rates_15e2db7947d1c0fd,4.0,IY,1,local,2.3717680910543438e-09,5.31520899125712e-09
rates_15e2db7947d1c0fd,4.0,IZ,1,local,-2.619852026451921e-10,5.701491753970389e-09
rates_15e2db7947d1c0fd,4.0,XI,1,local,2.1436475363535082e-09,0.0031289418131670503
rates_15e2db7947d1c0fd,4.0,XX,2,correlated,0.07274069481616663,0.004295539113576768
rates_15e2db7947d1c0fd,4.0,XY,2,correlated,4.984418511573419e-10,9.190988393590564e-09
rates_15e2db7947d1c0fd,4.0,XZ,2,correlated,1.1954661012138294e-09,2.877333272463317e-09
rates_15e2db7947d1c0fd,4.0,YI,1,local,-2.361461864949409e-09,4.251948329089147e-09
rates_15e2db7947d1c0fd,4.0,YX,2,correlated,-5.081986897480421e-10,4.280804432937532e-09
rates_15e2db7947d1c0fd,4.0,YY,2,correlated,7.797843375631121e-10,4.859616945087194e-09
rates_15e2db7947d1c0fd,4.0,YZ,2,correlated,-3.3191401455294927e-09,4.903976855255094e-09
rates_15e2db7947d1c0fd,4.0,ZI,1,local,6.352590169943967e-10,3.472138147325944e-09
rates_15e2db7947d1c0fd,4.0,ZX,2,correlated,1.1313417208731952e-09,4.975419785370472e-10
rates_15e2db7947d1c0fd,4.0,ZY,2,correlated,-5.200580716868725e-09,3.439107840666709e-09
rates_15e2db7947d1c0fd,4.0,ZZ,2,correlated,-1.0219167443410905e-16,1.5680482155777664e-09
rates_17830da3b3822d7d,0.01,IX,1,local,-4.478753500872871e-09,0.0010655663555531967
rates_17830da3b3822d7d,0.01,IY,1,local,-5.068789097485554e-09,1.213158697848174e-09
rates_17830da3b3822d7d,0.01,IZ,1,local,2.532113489758634e-10,3.606461116075828e-09
rates_17830da3b3822d7d,0.01,XI,1,local,-7.2724705682789685e-09,0.0010655830693965009
rates_17830da3b3822d7d,0.01,XX,2,correlated,0.01371148505042256,0.0006473292299042049
rates_17830da3b3822d7d,0.01,XY,2,correlated,9.690014678750988e-09,3.1260662606815088e-09
rates_17830da3b3822d7d,0.01,XZ,2,correlated,-4.1379567459792395e-09,4.7797980619158715e-09
rates_17830da3b3822d7d,0.01,YI,1,local,2.1687772016293125e-09,4.427947757789707e-09
rates_17830da3b3822d7d,0.01,YX,2,correlated,-9.429706840994945e-09,3.813659171444939e-09
rates_17830da3b3822d7d,0.01,YY,2,correlated,-8.116082645903795e-09,3.6514240121182376e-09
rates_17830da3b3822d7d,0.01,YZ,2,correlated,-3.205396369423244e-09,4.070184434317048e-09
rates_17830da3b3822d7d,0.01,ZI,1,local,-2.0639683503528132e-10,4.69307046264201e-09
rates_17830da3b3822d7d,0.01,ZX,2,correlated,-3.981114169292784e-09,8.638730810339376e-10
rates_17830da3b3822d7d,0.01,ZY,2,correlated,7.543232059654745e-09,1.408160309313763e-09
rates_17830da3b3822d7d,0.01,ZZ,2,correlated,8.785661536984674e-16,6.0011192605947256e-09
rates_17830da3b3822d7d,1.0,IX,1,local,1.7621202899524708e-08,0.0028148216459791845
rates_17830da3b3822d7d,1.0,IY,1,local,2.4897151261521105e-09,2.253379651845572e-09
rates_17830da3b3822d7d,1.0,IZ,1,local,-2.1212986025455588e-10,1.977307780758527e-09
rates_17830da3b3822d7d,1.0,XI,1,local,7.778963684937554e-09,0.0028148192763707653
rates_17830da3b3822d7d,1.0,XX,2,correlated,0.02868738140707302,0.0010945323601426432
rates_17830da3b3822d7d,1.0,XY,2,correlated,-1.1678532176743204e-09,6.576874603749666e-09
rates_17830da3b3822d7d,1.0,XZ,2,correlated,2.063506280540294e-09,2.6607052626255134e-09
rates_17830da3b3822d7d,1.0,YI,1,local,3.923091979030916e-10,3.842404979785035e-09
rates_17830da3b3822d7d,1.0,YX,2,correlated,-1.6876977056236678e-09,9.018859325050747e-09
rates_17830da3b3822d7d,1.0,YY,2,correlated,3.8197997171256615e-09,8.669286622947314e-09
rates_17830da3b3822d7d,1.0,YZ,2,correlated,-4.066058893519013e-09,3.4027647531181254e-09
rates_17830da3b3822d7d,1.0,ZI,1,local,3.3972864073062916e-10,3.482626677656863e-09
rates_17830da3b3822d7d,1.0,ZX,2,correlated,2.207966168743956e-09,4.577910035427624e-09
rates_17830da3b3822d7d,1.0,ZY,2,correlated,-2.4260652275212306e-09,3.420494037315036e-09
rates_17830da3b3822d7d,1.0,ZZ,2,correlated,-1.4671746958150486e-15,4.499634403791475e-09
rates_17830da3b3822d7d,2.0,IX,1,local,1.7347526446454902e-08,0.004482561826349089
rates_17830da3b3822d7d,2.0,IY,1,local,9.236518946535577e-09,1.4237547767104956e-08
rates_17830da3b3822d7d,2.0,IZ,1,local,-8.381192209827395e-10,9.635731668850006e-09
rates_17830da3b3822d7d,2.0,XI,1,local,1.323814697518693e-08,0.004482505482329027
rates_17830da3b3822d7d,2.0,XX,2,correlated,0.04346960022579223,0.001966781986099135
rates_17830da3b3822d7d,2.0,XY,2,correlated,-2.647371178869199e-08,7.1544377916856e-09
rates_17830da3b3822d7d,2.0,XZ,2,correlated,1.1901833130999066e-08,1.5611579456774459e-09
rates_17830da3b3822d7d,2.0,YI,1,local,-1.0233519022898865e-08,8.820612845479394e-10
rates_17830da3b3822d7d,2.0,YX,2,correlated,2.7332930974827893e-08,7.910144285243337e-09
rates_17830da3b3822d7d,2.0,YY,2,correlated,2.0242668542612064e-08,1.1788537847124404e-08
rates_17830da3b3822d7d,2.0,YZ,2,correlated,1.4167146257472614e-08,4.1868231598389176e-10
rates_17830da3b3822d7d,2.0,ZI,1,local,8.921207201915291e-10,9.608035563595333e-09
rates_17830da3b3822d7d,2.0,ZX,2,correlated,8.087297247765255e-09,1.3455919272049865e-08
rates_17830da3b3822d7d,2.0,ZY,2,correlated,-1.143344760208897e-08,9.327355829976541e-09
rates_17830da3b3822d7d,2.0,ZZ,2,correlated,-8.373176846069825e-15,1.19761500768506e-08
rates_17830da3b3822d7d,3.0,IX,1,local,9.725621763121257e-09,0.006057686880390869
rates_17830da3b3822d7d,3.0,IY,1,local,4.337540084473625e-09,8.527916355342228e-09
rates_17830da3b3822d7d,3.0,IZ,1,local,1.1737052339320954e-09,6.037349115009348e-09
rates_17830da3b3822d7d,3.0,XI,1,local,1.6982740030574763e-08,0.00605768770740127
rates_17830da3b3822d7d,3.0,XX,2,correlated,0.057909846508703525,0.003210739219975929
rates_17830da3b3822d7d,3.0,XY,2,correlated,3.283100977780704e-09,5.247206844212222e-09
rates_17830da3b3822d7d,3.0,XZ,2,correlated,-1.4797424633824827e-09,1.040328674591453e-08
rates_17830da3b3822d7d,3.0,YI,1,local,-6.731786696078009e-10,7.1229014194499414e-09
rates_17830da3b3822d7d,3.0,YX,2,correlated,-3.6933693416364354e-09,5.797511565220834e-09
rates_17830da3b3822d7d,3.0,YY,2,correlated,-3.949046555528967e-09,2.030734124543361e-08
rates_17830da3b3822d7d,3.0,YZ,2,correlated,-3.775193051319971e-09,1.4423208977848434e-08
rates_17830da3b3822d7d,3.0,ZI,1,local,-8.955637906832812e-10,7.483035876533483e-09
rates_17830da3b3822d7d,3.0,ZX,2,correlated,-3.3714934359764913e-09,8.304890764237322e-09
rates_17830da3b3822d7d,3.0,ZY,2,correlated,3.0118655726173887e-09,1.3361014950813665e-08
rates_17830da3b3822d7d,3.0,ZZ,2,correlated,4.033786123707363e-15,1.825977091231279e-08
rates_17830da3b3822d7d,4.0,IX,1,local,4.261137798640658e-09,0.007549426098844155
rates_17830da3b3822d7d,4.0,IY,1,local,2.8909305988223784e-09,2.6212355683360652e-09
rates_17830da3b3822d7d,4.0,IZ,1,local,9.443991554967985e-10,6.366423936093594e-09
rates_17830da3b3822d7d,4.0,XI,1,local,1.0922014713681614e-08,0.007549447395535934
rates_17830da3b3822d7d,4.0,XX,2,correlated,0.07201035771310013,0.004783941040616085
rates_17830da3b3822d7d,4.0,XY,2,correlated,1.1412489021440464e-08,3.448793351053768e-09
rates_17830da3b3822d7d,4.0,XZ,2,correlated,3.7264805407465405e-09,4.521541203407996e-09
rates_17830da3b3822d7d,4.0,YI,1,local,2.0938565956021787e-09,7.769193562144963e-09
rates_17830da3b3822d7d,4.0,YX,2,correlated,-1.1000745108860607e-08,1.5785749985820774e-09
rates_17830da3b3822d7d,4.0,YY,2,correlated,4.993915883180279e-09,5.402511849528125e-09
rates_17830da3b3822d7d,4.0,YZ,2,correlated,-9.01288303646701e-09,4.1297713189398076e-09
rates_17830da3b3822d7d,4.0,ZI,1,local,-7.683251449485011e-10,3.8460586797939685e-09
rates_17830da3b3822d7d,4.0,ZX,2,correlated,1.7784782907181562e-09,1.2065603047922702e-09
rates_17830da3b3822d7d,4.0,ZY,2,correlated,3.4060019440175194e-09,1.515116244271697e-09
rates_17830da3b3822d7d,4.0,ZZ,2,correlated,-1.3798625194186065e-16,3.154348055325884e-09
rates_1956bc5693502c6b,0.01,IX,1,local,-2.0699505948885093e-08,0.00030667082708707254
rates_1956bc5693502c6b,0.01,IY,1,local,7.790056067834956e-09,4.91163932127972e-05
rates_1956bc5693502c6b,0.01,IZ,1,local,8.215155416196924e-11,0.00011335988093182908
rates_1956bc5693502c6b,0.01,XI,1,local,-1.8784509553540737e-08,0.00030668066337237535
rates_1956bc5693502c6b,0.01,XX,2,correlated,0.013728610042744449,0.00016373543070787266
rates_1956bc5693502c6b,0.01,XY,2,correlated,3.102982488903295e-09,0.00011339159927162078
