run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,YI,7.6263085614e-06
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,YX,0.00018047880663771398
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,YY,5.057200688599929e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,YZ,4.583129561113e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,ZI,0.00018048339367728036
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,ZX,7.461712980535036e-06
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,ZY,4.780375018572344e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,0.01,ZZ,8.158471417885059e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,IX,9.556738951326375e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,IY,1.9628108072149993e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,IZ,0.00016848128285468225
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,XI,9.241705275676642e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,XX,0.0010396215304184625
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,XY,0.00016844489951289845
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,XZ,1.9495931413148843e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,YI,1.9626150297942205e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,YX,0.00016844551631655044
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,YY,3.870775441491837e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,YZ,1.0905779539519126e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,ZI,0.00016848043500816703
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,ZX,1.949812023077714e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,ZY,1.1902034619095624e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,1.0,ZZ,8.000465703816852e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,IX,1.5600241968261904e-07
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,IY,2.9114058109908506e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,IZ,0.00015898590629496998
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,XI,1.2951984068275187e-07
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,XX,0.002885228217128821
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,XY,0.0001589662170797031
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,XZ,2.898404036950567e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,YI,2.9086376433250672e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,YX,0.00015896617991877383
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,YY,4.5540581297340275e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,YZ,2.0947277040999608e-09
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,ZI,0.00015898677368887668
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,ZX,2.9010891816452136e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,ZY,3.014527230854002e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,2.0,ZZ,6.373964360484317e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,IX,1.9119117890246984e-07
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,IY,3.6638555231267576e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,IZ,0.00015143161590971954
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,XI,1.9890658525523398e-07
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,XX,0.0055236092958734165
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,XY,0.00015142970881433342
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,XZ,3.6550341898854654e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,YI,3.664524169998038e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,YX,0.00015142575362909897
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,YY,4.6315751839678954e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,YZ,2.109028531731318e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,ZI,0.00015143448423136918
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,ZX,3.654474229390056e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,ZY,1.651961800317306e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,3.0,ZZ,5.7594572402952515e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,IX,2.358767571163286e-07
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,IY,4.272919676921451e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,IZ,0.00014532897659048216
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,XI,2.4380904467354497e-07
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,XX,0.008883307310273265
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,XY,0.00014533089656483528
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,XZ,4.2661151929479716e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,YI,4.273659657327693e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,YX,0.00014533076867642014
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,YY,3.5084666092505255e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,YZ,2.494093431585155e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,ZI,0.00014533070213922078
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,ZX,4.2652154465898735e-05
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,ZY,1.647595422966348e-08
9cdd438a851e2b3af67dbc694074f21f7f28c10061c1b7627c0c23618aec172c,smooth_detuning,spin_dephasing_only,constant_rate,4.0,ZZ,6.501867253622115e-08
