nbar,step_size,maximum_stencil_multiplier,rate_power,sector,mode,coefficient_per_multiplier_power,coefficient_per_rate_s_power
1.0,0.1,0.4,3,S,ZY,-2.413318071974077e-06,-4.138062537678459e-10
1.0,0.1,0.4,3,S,ZZ,-5.31898922843614e-06,-9.120351900610666e-10
1.0,0.1,0.4,3,C,"IX,IY",3.174179669488108e-07,5.442694906529678e-11
1.0,0.1,0.4,3,C,"IX,IZ",3.372630547664813e-06,5.782974190097416e-10
1.0,0.1,0.4,3,C,"IX,XI",6.658210861831762e-06,1.1416685291206726e-09
1.0,0.1,0.4,3,C,"IX,XX",-4.131489368852289e-06,-7.084172443162362e-10
1.0,0.1,0.4,3,C,"IX,XY",-2.6755325092556897e-06,-4.587675770328686e-10
1.0,0.1,0.4,3,C,"IX,XZ",4.3081628874182613e-07,7.387110575134193e-11
1.0,0.1,0.4,3,C,"IX,YI",1.6577717738789574e-07,2.84254419389396e-11
1.0,0.1,0.4,3,C,"IX,YX",-7.696352977182626e-06,-1.319676436416774e-09
1.0,0.1,0.4,3,C,"IX,YY",1.5548636412004608e-07,2.6660899197538766e-11
1.0,0.1,0.4,3,C,"IX,YZ",-3.7533958821881176e-07,-6.435863995521463e-11
1.0,0.1,0.4,3,C,"IX,ZI",2.9633798080759385e-06,5.0812410975239e-10
1.0,0.1,0.4,3,C,"IX,ZX",4.880561424374006e-07,8.368589547966402e-11
1.0,0.1,0.4,3,C,"IX,ZY",6.569307432086323e-07,1.1264244568049251e-10
1.0,0.1,0.4,3,C,"IX,ZZ",-5.10353201514745e-07,-8.750912234477794e-11
1.0,0.1,0.4,3,C,"IY,IZ",2.897068598434492e-06,4.967538749030336e-10
1.0,0.1,0.4,3,C,"IY,XI",-2.8471556988191656e-07,-4.881954216082246e-11
1.0,0.1,0.4,3,C,"IY,XX",6.643190849676472e-06,1.1390930812202456e-09
1.0,0.1,0.4,3,C,"IY,XY",1.411614536485407e-06,2.420463882862495e-10
1.0,0.1,0.4,3,C,"IY,XZ",8.148436724301363e-06,1.3971942257032515e-09
1.0,0.1,0.4,3,C,"IY,YI",4.238557117568904e-07,7.267759117916502e-11
1.0,0.1,0.4,3,C,"IY,YX",5.972030890005089e-07,1.0240107836085544e-10
1.0,0.1,0.4,3,C,"IY,YY",1.964558856375635e-06,3.368585144677015e-10
1.0,0.1,0.4,3,C,"IY,YZ",8.001987007950619e-07,1.372082820293316e-10
1.0,0.1,0.4,3,C,"IY,ZI",-2.3778243509689972e-07,-4.077202247889227e-11
1.0,0.1,0.4,3,C,"IY,ZX",8.320927588379502e-07,1.426770848487569e-10
1.0,0.1,0.4,3,C,"IY,ZY",1.8726634025077563e-06,3.2110140646566464e-10
1.0,0.1,0.4,3,C,"IY,ZZ",1.3735588634748063e-06,2.355210671253097e-10
1.0,0.1,0.4,3,C,"IZ,XI",3.2238587445157025e-06,5.527878505685361e-10
1.0,0.1,0.4,3,C,"IZ,XX",-3.8995848701479184e-07,-6.686530984478599e-11
1.0,0.1,0.4,3,C,"IZ,XY",5.751846396923973e-06,9.862562408991723e-10
1.0,0.1,0.4,3,C,"IZ,XZ",-1.0125640311643129e-06,-1.7362209039168602e-10
1.0,0.1,0.4,3,C,"IZ,YI",1.3266627767568583e-06,2.2747989999260257e-10
1.0,0.1,0.4,3,C,"IZ,YX",-2.81095979247051e-06,-4.819889904784825e-10
1.0,0.1,0.4,3,C,"IZ,YY",5.076660501975354e-08,8.704836251672418e-12
1.0,0.1,0.4,3,C,"IZ,YZ",1.423024373401289e-06,2.440028075105091e-10
1.0,0.1,0.4,3,C,"IZ,ZI",-9.094310474921085e-07,-1.5593810828053986e-10
1.0,0.1,0.4,3,C,"IZ,ZX",5.088807499958756e-07,8.725664437515014e-11
1.0,0.1,0.4,3,C,"IZ,ZY",3.0613143155369505e-06,5.24916720771082e-10
1.0,0.1,0.4,3,C,"IZ,ZZ",-2.6949519232512726e-06,-4.620973805300536e-10
1.0,0.1,0.4,3,C,"XI,XX",5.554533944097834e-06,9.524235157918097e-10
1.0,0.1,0.4,3,C,"XI,XY",-3.338816112550834e-06,-5.724993334277837e-10
1.0,0.1,0.4,3,C,"XI,XZ",1.1993022590837872e-06,2.0564167679763154e-10
1.0,0.1,0.4,3,C,"XI,YI",3.212425045106029e-07,5.508273396958212e-11
1.0,0.1,0.4,3,C,"XI,YX",-6.13214868323532e-06,-1.0514658236000206e-09
1.0,0.1,0.4,3,C,"XI,YY",5.848145218648299e-07,1.0027683845418894e-10
1.0,0.1,0.4,3,C,"XI,YZ",3.556498700488452e-07,6.098248800563189e-11
1.0,0.1,0.4,3,C,"XI,ZI",4.169512393917498e-06,7.149369674069784e-10
1.0,0.1,0.4,3,C,"XI,ZX",1.4740667086300728e-06,2.5275492260460783e-10
1.0,0.1,0.4,3,C,"XI,ZY",-6.374314313811648e-07,-1.0929894228072099e-10
1.0,0.1,0.4,3,C,"XI,ZZ",-4.0390496135902567e-07,-6.925668061711688e-11
1.0,0.1,0.4,3,C,"XX,XY",1.3484142337626112e-07,2.3120957369043402e-11
1.0,0.1,0.4,3,C,"XX,XZ",4.655539987372235e-06,7.982750321282981e-10
1.0,0.1,0.4,3,C,"XX,YI",6.554078896596538e-06,1.123813253874578e-09
1.0,0.1,0.4,3,C,"XX,YX",1.9074757465570972e-07,3.27070601261505e-11
1.0,0.1,0.4,3,C,"XX,YY",4.831365266863579e-07,8.284233996679662e-11
1.0,0.1,0.4,3,C,"XX,YZ",-6.604873929285867e-06,-1.1325229645551898e-09
1.0,0.1,0.4,3,C,"XX,ZI",-1.8203295603379166e-06,-3.121278395641147e-10
1.0,0.1,0.4,3,C,"XX,ZX",8.049080572182956e-06,1.3801578484538676e-09
1.0,0.1,0.4,3,C,"XX,ZY",-7.146079812723309e-06,-1.225322327284518e-09
1.0,0.1,0.4,3,C,"XX,ZZ",1.193479031171089e-06,2.0464318092782733e-10
1.0,0.1,0.4,3,C,"XY,XZ",5.683345591346718e-06,9.745105609305072e-10
1.0,0.1,0.4,3,C,"XY,YI",6.068282541335409e-07,1.0405148390492815e-10
1.0,0.1,0.4,3,C,"XY,YX",8.303305643660184e-07,1.4237492530281522e-10
1.0,0.1,0.4,3,C,"XY,YY",1.9763066931892823e-06,3.3887288977868353e-10
1.0,0.1,0.4,3,C,"XY,YZ",-1.112836545949081e-06,-1.9081559429853928e-10
1.0,0.1,0.4,3,C,"XY,ZI",-2.7754938866296428e-06,-4.759077309035738e-10
1.0,0.1,0.4,3,C,"XY,ZX",1.1258395350184639e-07,1.930451877603676e-11
1.0,0.1,0.4,3,C,"XY,ZY",7.726681305465637e-07,1.3248767670551504e-10
1.0,0.1,0.4,3,C,"XY,ZZ",-1.0134720783661997e-06,-1.7377779121505483e-10
1.0,0.1,0.4,3,C,"XZ,YI",-6.313749714473495e-08,-1.0826045463774854e-11
1.0,0.1,0.4,3,C,"XZ,YX",1.6808487320921693e-07,2.8821137381552972e-11
1.0,0.1,0.4,3,C,"XZ,YY",9.138904127183345e-08,1.5670274566500936e-11
1.0,0.1,0.4,3,C,"XZ,YZ",3.3561348489331137e-06,5.754689384316038e-10
1.0,0.1,0.4,3,C,"XZ,ZI",1.1365275330423848e-06,1.9487783488381083e-10
1.0,0.1,0.4,3,C,"XZ,ZX",6.193220693442474e-07,1.0619377046369126e-10
1.0,0.1,0.4,3,C,"XZ,ZY",1.6658123302435616e-06,2.8563311561103594e-10
1.0,0.1,0.4,3,C,"XZ,ZZ",8.92349064006808e-07,1.5300909876659946e-10
1.0,0.1,0.4,3,C,"YI,YX",1.9717156087307865e-06,3.38085666791973e-10
1.0,0.1,0.4,3,C,"YI,YY",-2.9759632715871482e-06,-5.102817681047923e-10
1.0,0.1,0.4,3,C,"YI,YZ",-1.4938535331531216e-06,-2.5614772516342963e-10
1.0,0.1,0.4,3,C,"YI,ZI",3.2783242499115165e-06,5.621269289971737e-10
1.0,0.1,0.4,3,C,"YI,ZX",-6.7475356272805466e-06,-1.1569848469273915e-09
1.0,0.1,0.4,3,C,"YI,ZY",-1.6992413946551681e-06,-2.9136512254032375e-10
1.0,0.1,0.4,3,C,"YI,ZZ",1.979025841174179e-06,3.3933913600380297e-10
1.0,0.1,0.4,3,C,"YX,YY",1.6019747376314832e-07,2.7468702634284692e-11
1.0,0.1,0.4,3,C,"YX,YZ",2.5549393057279876e-06,4.3808973006309803e-10
1.0,0.1,0.4,3,C,"YX,ZI",1.0289957635352999e-05,1.7643960280097734e-09
1.0,0.1,0.4,3,C,"YX,ZX",7.540567451158768e-06,1.2929642405964966e-09
1.0,0.1,0.4,3,C,"YX,ZY",-2.6879185617797913e-06,-4.6089138576471045e-10
1.0,0.1,0.4,3,C,"YX,ZZ",-1.4251780105028174e-06,-2.4437208684890556e-10
1.0,0.1,0.4,3,C,"YY,YZ",3.0556642393719743e-06,5.239479148443028e-10
1.0,0.1,0.4,3,C,"YY,ZI",1.8760751810524572e-07,3.216864165041936e-11
1.0,0.1,0.4,3,C,"YY,ZX",-4.193661515694882e-06,-7.190777633221677e-10
1.0,0.1,0.4,3,C,"YY,ZY",3.2558410533353886e-06,5.582717855513355e-10
1.0,0.1,0.4,3,C,"YY,ZZ",-4.0127402646559907e-07,-6.880556009355266e-11
1.0,0.1,0.4,3,C,"YZ,ZI",1.6563015319183642e-06,2.8400232028778533e-10
1.0,0.1,0.4,3,C,"YZ,ZX",-8.108284400860624e-07,-1.3903093965810398e-10
1.0,0.1,0.4,3,C,"YZ,ZY",-3.946166782833159e-06,-6.766403948616528e-10
1.0,0.1,0.4,3,C,"YZ,ZZ",3.3758147988397074e-06,5.788434154389074e-10
1.0,0.1,0.4,3,C,"ZI,ZX",1.388526947123989e-07,2.3808761096090346e-11
1.0,0.1,0.4,3,C,"ZI,ZY",2.2793264866189817e-06,3.9083101622410525e-10
1.0,0.1,0.4,3,C,"ZI,ZZ",-1.0849933855627812e-06,-1.8604138984272655e-10
1.0,0.1,0.4,3,C,"ZX,ZY",-2.8992974955072684e-07,-4.971360589004232e-11
1.0,0.1,0.4,3,C,"ZX,ZZ",1.685885988935219e-06,2.890751009834052e-10
1.0,0.1,0.4,3,C,"ZY,ZZ",4.316750463703824e-06,7.401835500178024e-10
1.0,0.1,0.4,3,A,"IX,IY",1.0081482678129352e-06,1.7286492932320563e-10
1.0,0.1,0.4,3,A,"IX,IZ",-2.237134869716837e-06,-3.8359651401180334e-10
1.0,0.1,0.4,3,A,"IX,XI",3.236584331494907e-05,5.549698785142159e-09
1.0,0.1,0.4,3,A,"IX,XX",-5.265837423589894e-06,-9.029213689283082e-10
1.0,0.1,0.4,3,A,"IX,XY",-2.3102444810258817e-06,-3.96132455594287e-10
1.0,0.1,0.4,3,A,"IX,XZ",7.592349779328237e-07,1.301843240625555e-10
1.0,0.1,0.4,3,A,"IX,YI",1.322236088536827e-06,2.267208656613215e-10
1.0,0.1,0.4,3,A,"IX,YX",-3.947000219725034e-06,-6.76783302421988e-10
1.0,0.1,0.4,3,A,"IX,YY",-6.062317853190583e-06,-1.0394920873097707e-09
1.0,0.1,0.4,3,A,"IX,YZ",-1.8579524715245932e-06,-3.1857895602273546e-10
1.0,0.1,0.4,3,A,"IX,ZI",-6.6561082764175945e-06,-1.1413080035009593e-09
1.0,0.1,0.4,3,A,"IX,ZX",-2.5937696846224276e-07,-4.447478883097441e-11
1.0,0.1,0.4,3,A,"IX,ZY",1.1368604308867451e-06,1.9493491613284382e-10
1.0,0.1,0.4,3,A,"IX,ZZ",-6.996923248984471e-06,-1.1997467848052934e-09
1.0,0.1,0.4,3,A,"IY,IZ",1.0403427815890768e-06,1.7838525061541098e-10
1.0,0.1,0.4,3,A,"IY,XI",-3.263093838814913e-07,-5.59515404460719e-11
1.0,0.1,0.4,3,A,"IY,XX",1.2829992193209813e-06,2.199930074281518e-10
1.0,0.1,0.4,3,A,"IY,XY",-2.670611409300282e-07,-4.579237670267974e-11
1.0,0.1,0.4,3,A,"IY,XZ",3.370862564735765e-06,5.779942669300008e-10
1.0,0.1,0.4,3,A,"IY,YI",-1.5390778725871467e-06,-2.6390224152728854e-10
1.0,0.1,0.4,3,A,"IY,YX",1.8346086777731926e-06,3.145762479034967e-10
1.0,0.1,0.4,3,A,"IY,YY",-7.954196422043881e-07,-1.3638882753847533e-10
1.0,0.1,0.4,3,A,"IY,YZ",7.888403819355143e-07,1.352606964910004e-10
1.0,0.1,0.4,3,A,"IY,ZI",-1.5380338477657824e-06,-2.6372322492554567e-10
1.0,0.1,0.4,3,A,"IY,ZX",-2.114767561406969e-06,-3.626144652618259e-10
1.0,0.1,0.4,3,A,"IY,ZY",6.019420608850676e-07,1.0321365927384561e-10
1.0,0.1,0.4,3,A,"IY,ZZ",-9.238241787447963e-07,-1.5840606631426547e-10
1.0,0.1,0.4,3,A,"IZ,XI",4.366483667964207e-06,7.487111913518874e-10
1.0,0.1,0.4,3,A,"IZ,XX",2.2249864427051982e-07,3.8151345039526715e-11
1.0,0.1,0.4,3,A,"IZ,XY",4.282230796441608e-06,7.342645398562428e-10
1.0,0.1,0.4,3,A,"IZ,XZ",-1.0723248573125045e-06,-1.8386914562971613e-10
1.0,0.1,0.4,3,A,"IZ,YI",2.134349805099287e-06,3.659721888030327e-10
1.0,0.1,0.4,3,A,"IZ,YX",8.197754051961415e-07,1.4056505576065527e-10
1.0,0.1,0.4,3,A,"IZ,YY",1.1828338691408746e-06,2.0281787879644626e-10
1.0,0.1,0.4,3,A,"IZ,YZ",1.0262062043233646e-06,1.7596128332019283e-10
1.0,0.1,0.4,3,A,"IZ,ZI",2.4735133831274017e-07,4.2412780917822386e-11
1.0,0.1,0.4,3,A,"IZ,ZX",2.37358584677318e-06,4.069934579515055e-10
1.0,0.1,0.4,3,A,"IZ,ZY",-1.9580945110628113e-06,-3.3575008763079755e-10
1.0,0.1,0.4,3,A,"IZ,ZZ",3.827591086224562e-07,6.563084852922775e-11
1.0,0.1,0.4,3,A,"XI,XX",-3.1025904965978384e-05,-5.31994255246543e-09
1.0,0.1,0.4,3,A,"XI,XY",-2.7754848260095894e-06,-4.759061772993123e-10
1.0,0.1,0.4,3,A,"XI,XZ",-1.1674326840366257e-06,-2.0017707202274105e-10
1.0,0.1,0.4,3,A,"XI,YI",3.4227098102718993e-07,5.868843981947702e-11
1.0,0.1,0.4,3,A,"XI,YX",-3.5863755346474102e-06,-6.149477940067575e-10
1.0,0.1,0.4,3,A,"XI,YY",-7.689490737173127e-06,-1.3184997834658998e-09
1.0,0.1,0.4,3,A,"XI,YZ",-1.8102119632738e-06,-3.103929978178669e-10
1.0,0.1,0.4,3,A,"XI,ZI",-5.4472293535803524e-06,-9.34024237582365e-10
1.0,0.1,0.4,3,A,"XI,ZX",-6.027482998097933e-07,-1.0335190325956675e-10
1.0,0.1,0.4,3,A,"XI,ZY",8.188848346780013e-07,1.4041235162517168e-10
1.0,0.1,0.4,3,A,"XI,ZZ",-6.531581155085872e-06,-1.119955616441336e-09
1.0,0.1,0.4,3,A,"XX,XY",1.2968077455242366e-05,2.2236072454119285e-09
1.0,0.1,0.4,3,A,"XX,XZ",-1.3621123691874362e-06,-2.3355836234352474e-10
1.0,0.1,0.4,3,A,"XX,YI",-1.383010213016057e-06,-2.371416688985009e-10
1.0,0.1,0.4,3,A,"XX,YX",1.5895958296155844e-05,2.7256444266385193e-09
1.0,0.1,0.4,3,A,"XX,YY",1.2769303119697548e-11,2.1895238545434754e-15
1.0,0.1,0.4,3,A,"XX,YZ",1.776153446072082e-06,3.0455306002607716e-10
1.0,0.1,0.4,3,A,"XX,ZI",-5.576225556833003e-07,-9.561429281263722e-11
1.0,0.1,0.4,3,A,"XX,ZX",6.517274028328787e-06,1.1175024054061707e-09
1.0,0.1,0.4,3,A,"XX,ZY",-1.0360490022326118e-06,-1.776490058697894e-10
1.0,0.1,0.4,3,A,"XX,ZZ",1.3639783639419302e-05,2.3387832029182616e-09
1.0,0.1,0.4,3,A,"XY,XZ",2.1856343282878386e-08,3.747658313250752e-12
1.0,0.1,0.4,3,A,"XY,YI",-1.6857679508765067e-06,-2.8905486126140374e-10
1.0,0.1,0.4,3,A,"XY,YX",1.396653894777923e-06,2.394811205037591e-10
1.0,0.1,0.4,3,A,"XY,YY",-2.466681112020137e-06,-4.2295629492800705e-10
1.0,0.1,0.4,3,A,"XY,YZ",1.9256479470689885e-06,3.301865478513355e-10
1.0,0.1,0.4,3,A,"XY,ZI",5.148296395428462e-07,8.827668716441122e-11
1.0,0.1,0.4,3,A,"XY,ZX",-2.0262258084206884e-06,-3.4743240885128404e-10
1.0,0.1,0.4,3,A,"XY,ZY",4.104014876304842e-08,7.037062545104325e-12
1.0,0.1,0.4,3,A,"XY,ZZ",-1.0473735250851557e-06,-1.7959079648236553e-10
1.0,0.1,0.4,3,A,"XZ,YI",-5.708806573850104e-07,-9.788762986711426e-11
1.0,0.1,0.4,3,A,"XZ,YX",2.761595359911008e-06,4.735245816033964e-10
1.0,0.1,0.4,3,A,"XZ,YY",-6.868122341982811e-07,-1.177661581272773e-10
1.0,0.1,0.4,3,A,"XZ,YZ",4.773778113287673e-08,8.185490592057052e-12
1.0,0.1,0.4,3,A,"XZ,ZI",-7.8381762804006e-07,-1.343994561111214e-10
1.0,0.1,0.4,3,A,"XZ,ZX",-8.471707545042359e-07,-1.4526247505216665e-10
1.0,0.1,0.4,3,A,"XZ,ZY",-1.6743896181992523e-06,-2.8710384399850006e-10
1.0,0.1,0.4,3,A,"XZ,ZZ",3.2686789431824637e-07,5.604730698186666e-11
1.0,0.1,0.4,3,A,"YI,YX",-6.451670166743048e-06,-1.1062534579463387e-09
1.0,0.1,0.4,3,A,"YI,YY",-2.267172698595623e-06,-3.887470333668764e-10
1.0,0.1,0.4,3,A,"YI,YZ",1.5416156151631834e-06,2.643373825725623e-10
1.0,0.1,0.4,3,A,"YI,ZI",6.483540582864202e-06,1.1117182069383062e-09
1.0,0.1,0.4,3,A,"YI,ZX",2.899936281163354e-06,4.97245590048586e-10
1.0,0.1,0.4,3,A,"YI,ZY",-1.338387060942221e-07,-2.2949023678707493e-11
1.0,0.1,0.4,3,A,"YI,ZZ",-3.5380641431744974e-06,-6.066639477322527e-10
1.0,0.1,0.4,3,A,"YX,YY",-4.609150016027555e-07,-7.903206474670019e-11
1.0,0.1,0.4,3,A,"YX,YZ",2.4869421349893125e-06,4.264304072341071e-10
1.0,0.1,0.4,3,A,"YX,ZI",-4.451168612823692e-06,-7.632319294965179e-10
1.0,0.1,0.4,3,A,"YX,ZX",6.407455985497607e-06,1.0986721511484238e-09
1.0,0.1,0.4,3,A,"YX,ZY",2.969437421505242e-06,5.091627951826547e-10
1.0,0.1,0.4,3,A,"YX,ZZ",-1.420614472537903e-06,-2.4358958719785714e-10
1.0,0.1,0.4,3,A,"YY,YZ",1.3538333048480572e-06,2.3213876969273956e-10
1.0,0.1,0.4,3,A,"YY,ZI",1.6885038688348086e-07,2.8952398299636634e-11
1.0,0.1,0.4,3,A,"YY,ZX",2.0328247111475292e-06,3.485639079471072e-10
1.0,0.1,0.4,3,A,"YY,ZY",1.8429332721180855e-06,3.1600364748252494e-10
1.0,0.1,0.4,3,A,"YY,ZZ",-6.2974712747385255e-06,-1.079813318713739e-09
1.0,0.1,0.4,3,A,"YZ,ZI",3.828559837902702e-06,6.564745949764577e-10
1.0,0.1,0.4,3,A,"YZ,ZX",6.063856226956059e-07,1.039755868819626e-10
1.0,0.1,0.4,3,A,"YZ,ZY",-1.0522451374849048e-06,-1.804261209679192e-10
1.0,0.1,0.4,3,A,"YZ,ZZ",2.2357135962639997e-06,3.83352811430727e-10
1.0,0.1,0.4,3,A,"ZI,ZX",-8.174887373137007e-06,-1.4017296593170452e-09
1.0,0.1,0.4,3,A,"ZI,ZY",-3.0378975281743047e-07,-5.2090149660053235e-11
1.0,0.1,0.4,3,A,"ZI,ZZ",3.280912216783411e-06,5.625706818901597e-10
1.0,0.1,0.4,3,A,"ZX,ZY",-9.225877743897396e-07,-1.5819406282402942e-10
1.0,0.1,0.4,3,A,"ZX,ZZ",-2.513480403600971e-06,-4.3098086481498133e-10
1.0,0.1,0.4,3,A,"ZY,ZZ",-1.8720353665733764e-07,-3.20993718548247e-11
1.0,0.1,0.4,4,H,IX,3.775421891193396e-05,3.596461944819193e-10
1.0,0.1,0.4,4,H,IY,6.594874980032589e-06,6.282269261576541e-11
1.0,0.1,0.4,4,H,IZ,2.3053989402043767e-07,2.1961200085775573e-12
1.0,0.1,0.4,4,H,XI,7.462589495462316e-06,7.108852971595713e-11
1.0,0.1,0.4,4,H,XX,1.3811080855168302e-05,1.3156417519402818e-10
1.0,0.1,0.4,4,H,XY,-2.0660920564947222e-07,-1.9681565848334117e-12
1.0,0.1,0.4,4,H,XZ,-8.045011902578392e-06,-7.663667793189292e-11
1.0,0.1,0.4,4,H,YI,9.409427132817802e-06,8.963407953072896e-11
1.0,0.1,0.4,4,H,YX,-1.3168738625391802e-06,-1.2544523153284372e-11
1.0,0.1,0.4,4,H,YY,-1.7327355296917455e-05,-1.650601594356563e-10
1.0,0.1,0.4,4,H,YZ,-2.1369547736835973e-06,-2.0356603163423994e-11
1.0,0.1,0.4,4,H,ZI,1.5634039722921103e-07,1.4892965747333774e-12
1.0,0.1,0.4,4,H,ZX,-8.030923707445085e-06,-7.65024739697177e-11
1.0,0.1,0.4,4,H,ZY,4.2084086162523817e-07,4.0089245315618635e-12
1.0,0.1,0.4,4,H,ZZ,1.0007518280597734e-12,9.533148796484658e-18
1.0,0.1,0.4,4,S,IX,-7.002717256501436e-06,-6.670779279550979e-11
1.0,0.1,0.4,4,S,IY,-9.227652411819948e-06,-8.790249592116244e-11
1.0,0.1,0.4,4,S,IZ,4.627272109447292e-06,4.407933346143206e-11
1.0,0.1,0.4,4,S,XI,-1.0225193687321594e-05,-9.740506103606152e-11
1.0,0.1,0.4,4,S,XX,-1.3801695891077666e-05,-1.3147477414911661e-10
1.0,0.1,0.4,4,S,XY,5.935002332152091e-06,5.6536754421506735e-11
1.0,0.1,0.4,4,S,XZ,-8.606480705564393e-06,-8.198522238954039e-11
1.0,0.1,0.4,4,S,YI,8.144838761797385e-06,7.758762728430674e-11
1.0,0.1,0.4,4,S,YX,1.1097960650738256e-05,1.0571902768955053e-10
1.0,0.1,0.4,4,S,YY,6.3650010083564004e-06,6.063291617471041e-11
1.0,0.1,0.4,4,S,YZ,2.6712965744774198e-06,2.5446736153762953e-11
1.0,0.1,0.4,4,S,ZI,9.015829992229826e-06,8.588467832866395e-11
1.0,0.1,0.4,4,S,ZX,1.099166275045959e-05,1.047064352848231e-10
1.0,0.1,0.4,4,S,ZY,3.132027239237553e-06,2.983565042712194e-11
1.0,0.1,0.4,4,S,ZZ,6.638673411382946e-06,6.323991589870966e-11
1.0,0.1,0.4,4,C,"IX,IY",-7.340294306503374e-07,-6.992354734894999e-12
1.0,0.1,0.4,4,C,"IX,IZ",-4.411206403239188e-06,-4.202109437623065e-11
1.0,0.1,0.4,4,C,"IX,XI",-8.368419633113909e-06,-7.971745573382401e-11
1.0,0.1,0.4,4,C,"IX,XX",4.699187340916591e-06,4.476439701376116e-11
1.0,0.1,0.4,4,C,"IX,XY",3.155341262539783e-06,3.005773950750441e-11
1.0,0.1,0.4,4,C,"IX,XZ",-3.710468771423633e-07,-3.534587688065494e-12
1.0,0.1,0.4,4,C,"IX,YI",-1.8416278355034427e-07,-1.7543322621393868e-12
1.0,0.1,0.4,4,C,"IX,YX",1.0475327141124835e-05,9.978782903830242e-11
1.0,0.1,0.4,4,C,"IX,YY",-8.554882268747495e-09,-8.149369635676245e-14
1.0,0.1,0.4,4,C,"IX,YZ",3.877852278177775e-07,3.6940369971972404e-12
1.0,0.1,0.4,4,C,"IX,ZI",-3.368694522186862e-06,-3.20901398623196e-11
1.0,0.1,0.4,4,C,"IX,ZX",-4.7402853217852637e-07,-4.515589584081375e-12
1.0,0.1,0.4,4,C,"IX,ZY",-8.062697569111652e-07,-7.680515135946933e-12
1.0,0.1,0.4,4,C,"IX,ZZ",1.0122804669124884e-06,9.642970459081012e-12
1.0,0.1,0.4,4,C,"IY,IZ",-3.531159383869801e-06,-3.363777800516119e-11
1.0,0.1,0.4,4,C,"IY,XI",3.0223147365627835e-07,2.8790530564727017e-12
1.0,0.1,0.4,4,C,"IY,XX",-8.367785646385137e-06,-7.971141638455587e-11
1.0,0.1,0.4,4,C,"IY,XY",-1.8720167673113706e-06,-1.7832807187465425e-11
1.0,0.1,0.4,4,C,"IY,XZ",-1.011885030970675e-05,-9.639203541482577e-11
1.0,0.1,0.4,4,C,"IY,YI",-5.20095182656127e-07,-4.954419892700493e-12
1.0,0.1,0.4,4,C,"IY,YX",-6.652870244148475e-07,-6.337515474154544e-12
1.0,0.1,0.4,4,C,"IY,YY",-2.365834340775171e-06,-2.253690691944036e-11
1.0,0.1,0.4,4,C,"IY,YZ",-6.820776555329633e-07,-6.497462806098188e-12
1.0,0.1,0.4,4,C,"IY,ZI",4.860221564736943e-08,4.62984069190762e-13
1.0,0.1,0.4,4,C,"IY,ZX",-1.1061885879982905e-06,-1.0537537989619441e-11
1.0,0.1,0.4,4,C,"IY,ZY",-1.995792058403902e-06,-1.9011888987996322e-11
1.0,0.1,0.4,4,C,"IY,ZZ",-1.6229054913456355e-06,-1.5459776437906144e-11
1.0,0.1,0.4,4,C,"IZ,XI",-4.249957584365868e-06,-4.048504024125388e-11
1.0,0.1,0.4,4,C,"IZ,XX",7.226920780729698e-07,6.884355262850269e-12
1.0,0.1,0.4,4,C,"IZ,XY",-7.076072709368401e-06,-6.740657587799497e-11
1.0,0.1,0.4,4,C,"IZ,XZ",1.1877286240728806e-06,1.1314287304458929e-11
1.0,0.1,0.4,4,C,"IZ,YI",-1.353475072923119e-06,-1.2893185803641965e-11
1.0,0.1,0.4,4,C,"IZ,YX",3.445044607040397e-06,3.281744976985594e-11
1.0,0.1,0.4,4,C,"IZ,YY",1.5448536785256696e-08,1.4716255892067422e-13
1.0,0.1,0.4,4,C,"IZ,YZ",-1.7500806056978995e-06,-1.6671244910245194e-11
1.0,0.1,0.4,4,C,"IZ,ZI",8.31885574981061e-07,7.924531083114817e-12
1.0,0.1,0.4,4,C,"IZ,ZX",-3.4464408044334326e-07,-3.2830749927920977e-12
1.0,0.1,0.4,4,C,"IZ,ZY",-3.611111130910565e-06,-3.439939729948336e-11
1.0,0.1,0.4,4,C,"IZ,ZZ",3.2949342745758393e-06,3.138750071040847e-11
1.0,0.1,0.4,4,C,"XI,XX",-5.8003027488436495e-06,-5.525360795652006e-11
1.0,0.1,0.4,4,C,"XI,XY",3.851908670135369e-06,3.669323150182298e-11
1.0,0.1,0.4,4,C,"XI,XZ",-1.1215211041714722e-06,-1.068359533771026e-11
1.0,0.1,0.4,4,C,"XI,YI",-2.607147429682095e-07,-2.483565224129415e-12
1.0,0.1,0.4,4,C,"XI,YX",8.39113661479029e-06,7.99338574035045e-11
1.0,0.1,0.4,4,C,"XI,YY",-3.7569555902727747e-07,-3.5788709707673893e-12
1.0,0.1,0.4,4,C,"XI,YZ",-3.8108743565252167e-07,-3.6302339168240517e-12
1.0,0.1,0.4,4,C,"XI,ZI",-4.601463315769493e-06,-4.383347923115277e-11
1.0,0.1,0.4,4,C,"XI,ZX",-1.473895355342237e-06,-1.4040307835526568e-11
1.0,0.1,0.4,4,C,"XI,ZY",7.998341985365032e-07,7.619210091225644e-12
1.0,0.1,0.4,4,C,"XI,ZZ",7.032004141368819e-07,6.698677927687109e-12
1.0,0.1,0.4,4,C,"XX,XY",-9.259296237705932e-08,-8.820393459177271e-13
1.0,0.1,0.4,4,C,"XX,XZ",-6.078514611536702e-06,-5.790385051380032e-11
