run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,ZX,1.1307961154572794e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,ZY,4.731406226451129e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,2.0,ZZ,-7.633362865411277e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,IX,1.7572017319525648e-07
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,IY,-1.4292431475822384e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,IZ,-1.2611574007337364e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,XI,1.7342379556268272e-07
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,XX,0.005527724802324324
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,XY,1.763565307850989e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,XZ,9.268352233614065e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,YI,-1.7008709944719825e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,YX,1.867804180983104e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,YY,-4.170894343444308e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,YZ,-3.4973709251928755e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,ZI,-1.2440359936638498e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,ZX,1.0771027991130804e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,ZY,-1.5747943313524392e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,3.0,ZZ,9.243059789776352e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,IX,2.2206093767958504e-07
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,IY,-2.6597771646156967e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,IZ,-2.257999918986453e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,XI,2.2289934866725897e-07
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,XX,0.008889957126510133
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,XY,3.555362649079741e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,XZ,1.3624144346348825e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,YI,-2.4024499938123702e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,YX,3.197387185224776e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,YY,-7.610130470236953e-09
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,YZ,6.633600069791227e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,ZI,-2.2129342802656993e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,ZX,1.4179970993741068e-08
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,ZY,-5.156740659879576e-10
c044b919c2905bb4032420335c354d2cc25234b1c613989f74f392ad3bfe351f,smooth_detuning,none,constant_rate,4.0,ZZ,7.462444245875943e-09
