dataset,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
training,1.0,0.5,9.0,A,"IZ,XY",4.037103094856574e-10
training,1.0,0.5,9.0,A,"IZ,XZ",-1.8330085128141543e-09
training,1.0,0.5,9.0,A,"IZ,YI",2.1388326387565204e-09
training,1.0,0.5,9.0,A,"IZ,YX",-1.9700049071699324e-09
training,1.0,0.5,9.0,A,"IZ,YY",1.4030802232109334e-09
training,1.0,0.5,9.0,A,"IZ,YZ",-4.877990259415981e-10
training,1.0,0.5,9.0,A,"IZ,ZI",-1.7669383458403957e-09
training,1.0,0.5,9.0,A,"IZ,ZX",2.7039705247843936e-09
training,1.0,0.5,9.0,A,"IZ,ZY",-1.2533607693939639e-09
training,1.0,0.5,9.0,A,"IZ,ZZ",1.7877368420040637e-09
training,1.0,0.5,9.0,A,"XI,XX",-8.327812461149575e-09
training,1.0,0.5,9.0,A,"XI,XY",-1.1442798514335365e-09
training,1.0,0.5,9.0,A,"XI,XZ",1.1364842932903943e-09
training,1.0,0.5,9.0,A,"XI,YI",1.991396710422142e-09
training,1.0,0.5,9.0,A,"XI,YX",-3.4131501815618517e-09
training,1.0,0.5,9.0,A,"XI,YY",5.287087260021991e-10
training,1.0,0.5,9.0,A,"XI,YZ",-5.280468512362301e-09
training,1.0,0.5,9.0,A,"XI,ZI",1.492171541444566e-09
training,1.0,0.5,9.0,A,"XI,ZX",2.620750923366461e-10
training,1.0,0.5,9.0,A,"XI,ZY",3.786051533706769e-09
training,1.0,0.5,9.0,A,"XI,ZZ",2.248392452635392e-09
training,1.0,0.5,9.0,A,"XX,XY",2.5743960599157963e-09
training,1.0,0.5,9.0,A,"XX,XZ",2.261164979004756e-09
training,1.0,0.5,9.0,A,"XX,YI",-2.8029383315691534e-09
training,1.0,0.5,9.0,A,"XX,YX",4.126697999039e-09
training,1.0,0.5,9.0,A,"XX,YY",-3.4395581836696195e-13
training,1.0,0.5,9.0,A,"XX,YZ",3.1590057493383057e-09
training,1.0,0.5,9.0,A,"XX,ZI",-1.4620302643350796e-09
training,1.0,0.5,9.0,A,"XX,ZX",-5.467582735809827e-09
training,1.0,0.5,9.0,A,"XX,ZY",-4.980925557069635e-09
training,1.0,0.5,9.0,A,"XX,ZZ",-1.1791990642770118e-09
training,1.0,0.5,9.0,A,"XY,XZ",3.5472299652523353e-09
training,1.0,0.5,9.0,A,"XY,YI",1.4095572919759785e-09
training,1.0,0.5,9.0,A,"XY,YX",-2.721068316021541e-10
training,1.0,0.5,9.0,A,"XY,YY",2.027499573891188e-09
training,1.0,0.5,9.0,A,"XY,YZ",-5.131133706032963e-10
training,1.0,0.5,9.0,A,"XY,ZI",2.8103380826270485e-09
training,1.0,0.5,9.0,A,"XY,ZX",1.3871938688071947e-09
training,1.0,0.5,9.0,A,"XY,ZY",-2.6034190488338596e-09
training,1.0,0.5,9.0,A,"XY,ZZ",-1.6291980820005424e-09
training,1.0,0.5,9.0,A,"XZ,YI",-2.030901048918694e-09
training,1.0,0.5,9.0,A,"XZ,YX",-6.215555353578139e-10
training,1.0,0.5,9.0,A,"XZ,YY",-1.6946000635428598e-09
training,1.0,0.5,9.0,A,"XZ,YZ",-1.4142220711815845e-09
training,1.0,0.5,9.0,A,"XZ,ZI",-1.6880994744054172e-12
training,1.0,0.5,9.0,A,"XZ,ZX",-9.977195631693167e-10
training,1.0,0.5,9.0,A,"XZ,ZY",7.160361691780034e-10
training,1.0,0.5,9.0,A,"XZ,ZZ",4.4377533696846666e-09
training,1.0,0.5,9.0,A,"YI,YX",-1.815003922698584e-09
training,1.0,0.5,9.0,A,"YI,YY",-4.619447481170969e-10
training,1.0,0.5,9.0,A,"YI,YZ",1.1403162757531278e-09
training,1.0,0.5,9.0,A,"YI,ZI",-1.1714660795117676e-10
training,1.0,0.5,9.0,A,"YI,ZX",1.3756761104208705e-09
training,1.0,0.5,9.0,A,"YI,ZY",1.4174463135678668e-09
training,1.0,0.5,9.0,A,"YI,ZZ",3.011372687681949e-09
training,1.0,0.5,9.0,A,"YX,YY",4.1178534802505236e-10
training,1.0,0.5,9.0,A,"YX,YZ",-2.3892488695242954e-09
training,1.0,0.5,9.0,A,"YX,ZI",-5.79207160925359e-10
training,1.0,0.5,9.0,A,"YX,ZX",2.128998722414387e-09
training,1.0,0.5,9.0,A,"YX,ZY",-8.84291061117784e-10
training,1.0,0.5,9.0,A,"YX,ZZ",8.405248778889052e-10
training,1.0,0.5,9.0,A,"YY,YZ",-2.654072370039474e-11
training,1.0,0.5,9.0,A,"YY,ZI",-1.5310678371043747e-09
training,1.0,0.5,9.0,A,"YY,ZX",8.453522822001323e-10
training,1.0,0.5,9.0,A,"YY,ZY",1.4675334832165402e-09
training,1.0,0.5,9.0,A,"YY,ZZ",3.3470653491884666e-09
training,1.0,0.5,9.0,A,"YZ,ZI",2.9267385161109928e-09
training,1.0,0.5,9.0,A,"YZ,ZX",-1.9970736545843474e-09
training,1.0,0.5,9.0,A,"YZ,ZY",-5.905077741457821e-10
training,1.0,0.5,9.0,A,"YZ,ZZ",-2.1144726304532838e-09
training,1.0,0.5,9.0,A,"ZI,ZX",-8.651030108897868e-10
training,1.0,0.5,9.0,A,"ZI,ZY",-7.364217222015995e-10
training,1.0,0.5,9.0,A,"ZI,ZZ",-4.962371765497569e-10
training,1.0,0.5,9.0,A,"ZX,ZY",1.9486102679831138e-09
training,1.0,0.5,9.0,A,"ZX,ZZ",2.6560607451545905e-09
training,1.0,0.5,9.0,A,"ZY,ZZ",-1.4370413122828968e-09
training,1.0,1.0,18.0,H,IX,5.896878259095765e-10
training,1.0,1.0,18.0,H,IY,5.405526816166684e-09
training,1.0,1.0,18.0,H,IZ,-2.7848522021927063e-10
training,1.0,1.0,18.0,H,XI,-6.3319276411164485e-09
training,1.0,1.0,18.0,H,XX,-4.098815962873692e-05
training,1.0,1.0,18.0,H,XY,5.669887772678088e-09
training,1.0,1.0,18.0,H,XZ,5.032129269497291e-10
training,1.0,1.0,18.0,H,YI,2.5181605391537506e-09
training,1.0,1.0,18.0,H,YX,4.957869265659718e-09
training,1.0,1.0,18.0,H,YY,1.9020285546439676e-09
training,1.0,1.0,18.0,H,YZ,-2.843844965300926e-09
training,1.0,1.0,18.0,H,ZI,1.9255862438000417e-10
training,1.0,1.0,18.0,H,ZX,8.830022813851216e-10
training,1.0,1.0,18.0,H,ZY,-5.506254986217242e-09
training,1.0,1.0,18.0,H,ZZ,-1.01657636034009e-15
training,1.0,1.0,18.0,S,IX,0.0006374590041953159
training,1.0,1.0,18.0,S,IY,-1.2431987611669776e-09
training,1.0,1.0,18.0,S,IZ,1.0505869286504821e-10
training,1.0,1.0,18.0,S,XI,0.0006374656525959823
training,1.0,1.0,18.0,S,XX,0.00015552512451406114
training,1.0,1.0,18.0,S,XY,-2.594772592211421e-09
training,1.0,1.0,18.0,S,XZ,4.505721006801272e-10
training,1.0,1.0,18.0,S,YI,2.922719783424524e-09
training,1.0,1.0,18.0,S,YX,-2.1318748505893756e-09
training,1.0,1.0,18.0,S,YY,4.682492854666143e-09
training,1.0,1.0,18.0,S,YZ,4.312119657385368e-09
training,1.0,1.0,18.0,S,ZI,-3.7522903542446494e-10
training,1.0,1.0,18.0,S,ZX,1.1055770836107125e-09
training,1.0,1.0,18.0,S,ZY,3.9244613408322745e-09
training,1.0,1.0,18.0,S,ZZ,5.261768723272106e-09
training,1.0,1.0,18.0,C,"IX,IY",-1.3282201697943901e-09
training,1.0,1.0,18.0,C,"IX,IZ",-2.8193505483431187e-09
training,1.0,1.0,18.0,C,"IX,XI",0.0006374629281116727
training,1.0,1.0,18.0,C,"IX,XX",-4.621843044376716e-09
training,1.0,1.0,18.0,C,"IX,XY",-1.451397645077274e-10
training,1.0,1.0,18.0,C,"IX,XZ",3.814478749993384e-09
training,1.0,1.0,18.0,C,"IX,YI",-5.394785125169415e-10
training,1.0,1.0,18.0,C,"IX,YX",5.741748546806974e-10
training,1.0,1.0,18.0,C,"IX,YY",4.1550408582471045e-09
training,1.0,1.0,18.0,C,"IX,YZ",1.4917154393050763e-10
training,1.0,1.0,18.0,C,"IX,ZI",-3.00329571383296e-09
training,1.0,1.0,18.0,C,"IX,ZX",3.3833584008193064e-09
training,1.0,1.0,18.0,C,"IX,ZY",-4.287400852198042e-10
training,1.0,1.0,18.0,C,"IX,ZZ",4.620250299990544e-09
training,1.0,1.0,18.0,C,"IY,IZ",-2.4186335930687704e-10
training,1.0,1.0,18.0,C,"IY,XI",-8.458717376744456e-10
training,1.0,1.0,18.0,C,"IY,XX",1.6144120440544802e-09
training,1.0,1.0,18.0,C,"IY,XY",-9.62182184265042e-10
training,1.0,1.0,18.0,C,"IY,XZ",-7.885803833320988e-10
training,1.0,1.0,18.0,C,"IY,YI",2.100728382277153e-09
training,1.0,1.0,18.0,C,"IY,YX",-1.2646416394560607e-09
training,1.0,1.0,18.0,C,"IY,YY",2.2337950882444123e-09
training,1.0,1.0,18.0,C,"IY,YZ",1.5903417930449102e-09
training,1.0,1.0,18.0,C,"IY,ZI",1.329250097275927e-09
training,1.0,1.0,18.0,C,"IY,ZX",1.3592524946377407e-09
training,1.0,1.0,18.0,C,"IY,ZY",-1.054156961412882e-09
training,1.0,1.0,18.0,C,"IY,ZZ",1.1377231590061128e-10
training,1.0,1.0,18.0,C,"IZ,XI",-1.4422275527969096e-09
training,1.0,1.0,18.0,C,"IZ,XX",-5.668213976307873e-09
training,1.0,1.0,18.0,C,"IZ,XY",3.3154156736895044e-09
training,1.0,1.0,18.0,C,"IZ,XZ",1.018275408648274e-09
training,1.0,1.0,18.0,C,"IZ,YI",2.0999408535089568e-09
training,1.0,1.0,18.0,C,"IZ,YX",-4.946399165280574e-10
training,1.0,1.0,18.0,C,"IZ,YY",1.7976447945634407e-09
training,1.0,1.0,18.0,C,"IZ,YZ",-3.849166659892802e-09
training,1.0,1.0,18.0,C,"IZ,ZI",-3.009038565711888e-09
training,1.0,1.0,18.0,C,"IZ,ZX",2.2059447617514073e-09
training,1.0,1.0,18.0,C,"IZ,ZY",6.97900661079474e-10
training,1.0,1.0,18.0,C,"IZ,ZZ",8.187748918194058e-10
training,1.0,1.0,18.0,C,"XI,XX",-3.919676574127213e-09
training,1.0,1.0,18.0,C,"XI,XY",-7.464706412902095e-10
training,1.0,1.0,18.0,C,"XI,XZ",4.268515364658654e-09
training,1.0,1.0,18.0,C,"XI,YI",-2.699318971418543e-10
training,1.0,1.0,18.0,C,"XI,YX",-1.2778235131612214e-09
training,1.0,1.0,18.0,C,"XI,YY",4.316180549425266e-09
training,1.0,1.0,18.0,C,"XI,YZ",-2.359145700738476e-10
training,1.0,1.0,18.0,C,"XI,ZI",-1.8517104257385475e-09
training,1.0,1.0,18.0,C,"XI,ZX",5.0667191696868735e-09
training,1.0,1.0,18.0,C,"XI,ZY",5.153500535460423e-10
training,1.0,1.0,18.0,C,"XI,ZZ",3.729474708033424e-09
training,1.0,1.0,18.0,C,"XX,XY",8.330187049717417e-10
training,1.0,1.0,18.0,C,"XX,XZ",-5.403630392357401e-09
training,1.0,1.0,18.0,C,"XX,YI",1.0054345192120604e-09
training,1.0,1.0,18.0,C,"XX,YX",3.1521412636417775e-10
training,1.0,1.0,18.0,C,"XX,YY",-8.717490815484858e-09
training,1.0,1.0,18.0,C,"XX,YZ",-1.0180580587637593e-09
training,1.0,1.0,18.0,C,"XX,ZI",-4.98465930373192e-09
training,1.0,1.0,18.0,C,"XX,ZX",-2.5448056537890454e-09
training,1.0,1.0,18.0,C,"XX,ZY",-2.025237897106311e-09
training,1.0,1.0,18.0,C,"XX,ZZ",-1.1455886389643195e-10
training,1.0,1.0,18.0,C,"XY,XZ",-1.2026986398540296e-09
training,1.0,1.0,18.0,C,"XY,YI",-2.313178004544226e-09
training,1.0,1.0,18.0,C,"XY,YX",2.835118896637115e-09
training,1.0,1.0,18.0,C,"XY,YY",-2.274935197131698e-09
training,1.0,1.0,18.0,C,"XY,YZ",5.584136385738602e-11
training,1.0,1.0,18.0,C,"XY,ZI",2.2851542728186912e-10
training,1.0,1.0,18.0,C,"XY,ZX",-3.307014263992155e-09
training,1.0,1.0,18.0,C,"XY,ZY",2.717241455279254e-10
training,1.0,1.0,18.0,C,"XY,ZZ",-8.922610690663255e-11
training,1.0,1.0,18.0,C,"XZ,YI",2.334683823893331e-09
training,1.0,1.0,18.0,C,"XZ,YX",-2.0217709709693785e-09
training,1.0,1.0,18.0,C,"XZ,YY",2.8757345250447668e-09
training,1.0,1.0,18.0,C,"XZ,YZ",-2.522143032662093e-10
training,1.0,1.0,18.0,C,"XZ,ZI",9.35218667480994e-10
training,1.0,1.0,18.0,C,"XZ,ZX",2.2183406997100714e-09
training,1.0,1.0,18.0,C,"XZ,ZY",-1.0738552013099513e-09
training,1.0,1.0,18.0,C,"XZ,ZZ",3.530204068771157e-10
training,1.0,1.0,18.0,C,"YI,YX",-1.6983863204975426e-09
training,1.0,1.0,18.0,C,"YI,YY",3.791448185721868e-09
training,1.0,1.0,18.0,C,"YI,YZ",-1.7090837326628085e-09
training,1.0,1.0,18.0,C,"YI,ZI",1.0134556255998203e-09
training,1.0,1.0,18.0,C,"YI,ZX",2.9258711989959296e-09
training,1.0,1.0,18.0,C,"YI,ZY",-3.5362809723728785e-11
training,1.0,1.0,18.0,C,"YI,ZZ",8.073118941267552e-10
training,1.0,1.0,18.0,C,"YX,YY",-2.432908509393548e-09
training,1.0,1.0,18.0,C,"YX,YZ",2.1191405154831406e-09
training,1.0,1.0,18.0,C,"YX,ZI",2.4162659494106383e-09
training,1.0,1.0,18.0,C,"YX,ZX",1.1181785834583011e-09
training,1.0,1.0,18.0,C,"YX,ZY",2.479363588208511e-09
training,1.0,1.0,18.0,C,"YX,ZZ",-1.4453288514983019e-09
training,1.0,1.0,18.0,C,"YY,YZ",-1.924834756028699e-09
training,1.0,1.0,18.0,C,"YY,ZI",1.8667826790002893e-09
training,1.0,1.0,18.0,C,"YY,ZX",3.5049008971881207e-09
training,1.0,1.0,18.0,C,"YY,ZY",-1.4538620708272421e-09
training,1.0,1.0,18.0,C,"YY,ZZ",2.8212179172134276e-10
training,1.0,1.0,18.0,C,"YZ,ZI",-1.9435528190321955e-10
training,1.0,1.0,18.0,C,"YZ,ZX",-2.187572751151663e-09
training,1.0,1.0,18.0,C,"YZ,ZY",1.0264721277011921e-09
training,1.0,1.0,18.0,C,"YZ,ZZ",-2.629057359589059e-10
training,1.0,1.0,18.0,C,"ZI,ZX",-8.036688751547731e-10
training,1.0,1.0,18.0,C,"ZI,ZY",-4.260042969362468e-09
training,1.0,1.0,18.0,C,"ZI,ZZ",8.738208901254728e-10
training,1.0,1.0,18.0,C,"ZX,ZY",-8.35276209249364e-10
training,1.0,1.0,18.0,C,"ZX,ZZ",1.6902887405079773e-09
training,1.0,1.0,18.0,C,"ZY,ZZ",-5.906845571595543e-10
training,1.0,1.0,18.0,A,"IX,IY",-4.880465194892443e-09
training,1.0,1.0,18.0,A,"IX,IZ",3.540349976284692e-10
training,1.0,1.0,18.0,A,"IX,XI",-6.473509499314277e-09
training,1.0,1.0,18.0,A,"IX,XX",-5.098213083254139e-09
training,1.0,1.0,18.0,A,"IX,XY",-1.4377596136680614e-10
training,1.0,1.0,18.0,A,"IX,XZ",3.4646827008197674e-10
