nbar,polynomial_degree,sector,mode,rate_power,coefficient_per_nominal_multiplier_power,coefficient_per_rate_s_power
2.0,3,S,ZY,3,1.742408184208486e-11,2.987668354266951e-15
2.0,3,S,ZZ,1,-6.422267616232513e-10,-3.567926453462507e-11
2.0,3,S,ZZ,2,1.2324741503535408e-09,3.80393256281957e-12
2.0,3,S,ZZ,3,-2.690034017762317e-10,-4.612541182720023e-14
2.0,3,C,"IX,IY",1,-1.9643588945323143e-09,-1.0913104969623969e-10
2.0,3,C,"IX,IY",2,1.2951986162549163e-09,3.997526593379371e-12
2.0,3,C,"IX,IY",3,-1.9335239184241157e-10,-3.315370230494025e-14
2.0,3,C,"IX,IZ",1,5.8628971219276676e-09,3.257165067737593e-10
2.0,3,C,"IX,IZ",2,-2.337945376016097e-09,-7.215880790173139e-12
2.0,3,C,"IX,IZ",3,2.2242609581862886e-10,3.813890531869494e-14
2.0,3,C,"IX,XI",1,0.0010437577647835854,5.798654248797697e-05
2.0,3,C,"IX,XI",2,-5.007518005281389e-06,-1.5455302485436387e-08
2.0,3,C,"IX,XI",3,2.722309184646405e-08,4.667882689722917e-12
2.0,3,C,"IX,XX",1,5.083907257562806e-11,2.8243929208682255e-12
2.0,3,C,"IX,XX",2,9.564957147729529e-11,2.952147267817756e-13
2.0,3,C,"IX,XX",3,-1.3752589380531512e-10,-2.3581257511199436e-14
2.0,3,C,"IX,XY",1,-6.881778517048834e-09,-3.823210287249352e-10
2.0,3,C,"IX,XY",2,6.160867448424978e-09,1.901502298896598e-11
2.0,3,C,"IX,XY",3,-1.119567657432981e-09,-1.919697629343246e-13
2.0,3,C,"IX,XZ",1,-9.62978434741345e-09,-5.349880193007472e-10
2.0,3,C,"IX,XZ",2,7.152386151040143e-09,2.2075265898272046e-11
2.0,3,C,"IX,XZ",3,-1.1609234217452778e-09,-1.9906094337196122e-13
2.0,3,C,"IX,YI",1,1.5792382396046695e-09,8.773545775581498e-11
2.0,3,C,"IX,YI",2,-1.2509578629931836e-09,-3.860981058620937e-12
2.0,3,C,"IX,YI",3,2.2033700392483295e-10,3.7780693402749135e-14
2.0,3,C,"IX,YX",1,3.572947255907774e-10,1.984970697726541e-11
2.0,3,C,"IX,YX",2,-9.439052205725013e-10,-2.913287717816362e-12
2.0,3,C,"IX,YX",3,2.5964040361349365e-10,4.4519959467334305e-14
2.0,3,C,"IX,YY",1,-8.811360361640883e-09,-4.895200200911601e-10
2.0,3,C,"IX,YY",2,6.682701721770588e-09,2.062562259805737e-11
2.0,3,C,"IX,YY",3,-1.0958178460368015e-09,-1.878974358773665e-13
2.0,3,C,"IX,YZ",1,-5.049365786075244e-10,-2.805203214486247e-11
2.0,3,C,"IX,YZ",2,6.636648890637458e-10,2.0483484230362524e-12
2.0,3,C,"IX,YZ",3,-1.31008231747022e-10,-2.2463688571162894e-14
2.0,3,C,"IX,ZI",1,5.532675513839053e-09,3.073708618799474e-10
2.0,3,C,"IX,ZI",2,-5.518668385277019e-09,-1.7032927115052527e-11
2.0,3,C,"IX,ZI",3,1.024970038447591e-09,1.7574932072146624e-13
2.0,3,C,"IX,ZX",1,-1.18686748768725e-08,-6.593708264929167e-10
2.0,3,C,"IX,ZX",2,8.35877848801264e-09,2.579869903707605e-11
2.0,3,C,"IX,ZX",3,-1.3387654989666204e-09,-2.2955512670895413e-13
2.0,3,C,"IX,ZY",1,-3.0823304218421335e-10,-1.7124057899122964e-11
2.0,3,C,"IX,ZY",2,9.288642240238591e-12,2.866864888962528e-14
2.0,3,C,"IX,ZY",3,1.0790878757177568e-11,1.8502878527396377e-15
2.0,3,C,"IX,ZZ",1,-1.2186657611807443e-08,-6.770365339893024e-10
2.0,3,C,"IX,ZZ",2,8.353670432775891e-09,2.578293343449349e-11
2.0,3,C,"IX,ZZ",3,-1.311974146832501e-09,-2.24961273462363e-13
2.0,3,C,"IY,IZ",1,6.636488520314154e-09,3.6869380668411966e-10
2.0,3,C,"IY,IZ",2,-6.9753557464933635e-09,-2.1528875760781987e-11
2.0,3,C,"IY,IZ",3,1.3482529058465643e-09,2.3118191115338896e-13
2.0,3,C,"IY,XI",1,-9.422582682716662e-10,-5.234768157064813e-11
2.0,3,C,"IY,XI",2,3.0801707983085026e-10,9.50669999477933e-13
2.0,3,C,"IY,XI",3,-2.2237673968521778e-11,-3.813044233285627e-15
2.0,3,C,"IY,XX",1,3.819922148076117e-09,2.1221789711533985e-10
2.0,3,C,"IY,XX",2,-2.28042912789804e-09,-7.038361505858148e-12
2.0,3,C,"IY,XX",3,3.3761221678586147e-10,5.788961193173208e-14
2.0,3,C,"IY,XY",1,-1.3326281640589656e-09,-7.403489800327587e-11
2.0,3,C,"IY,XY",2,1.4036049514893006e-09,4.3321140478064835e-12
2.0,3,C,"IY,XY",3,-2.7431948257362043e-10,-4.703694831509267e-14
2.0,3,C,"IY,XZ",1,1.299506129431533e-08,7.21947849684185e-10
2.0,3,C,"IY,XZ",2,-1.091622829555396e-08,-3.369206264059864e-11
2.0,3,C,"IY,XZ",3,1.9380492186515965e-09,3.323129661611105e-13
2.0,3,C,"IY,YI",1,-1.462342024067195e-10,-8.12412235592886e-12
2.0,3,C,"IY,YI",2,2.1858953518636368e-10,6.746590592171718e-13
2.0,3,C,"IY,YI",3,-4.773395548629062e-11,-8.184834616990846e-15
2.0,3,C,"IY,YX",1,-7.227867498538903e-10,-4.0154819436327234e-11
2.0,3,C,"IY,YX",2,-4.3939979691949197e-10,-1.3561722127144814e-12
2.0,3,C,"IY,YX",3,1.3108142022791043e-10,2.247623803633581e-14
2.0,3,C,"IY,YY",1,4.700644453838252e-09,2.611469141021251e-10
2.0,3,C,"IY,YY",2,-1.959327464167596e-09,-6.0473069881715926e-12
2.0,3,C,"IY,YY",3,2.4145234482784364e-10,4.140129369476057e-14
2.0,3,C,"IY,YZ",1,-1.5600935769535486e-09,-8.667186538630825e-11
2.0,3,C,"IY,YZ",2,1.2328470158143235e-09,3.805083382142974e-12
2.0,3,C,"IY,YZ",3,-1.794181449327631e-10,-3.07644281434779e-14
2.0,3,C,"IY,ZI",1,2.2353602078620023e-09,1.2418667821455568e-10
2.0,3,C,"IY,ZI",2,-5.245117799217104e-10,-1.618863518276884e-12
2.0,3,C,"IY,ZI",3,9.720112806049104e-12,1.6666860092676791e-15
2.0,3,C,"IY,ZX",1,1.9139190070215185e-09,1.063288337234177e-10
2.0,3,C,"IY,ZX",2,-7.922177629394588e-10,-2.44511655228228e-12
2.0,3,C,"IY,ZX",3,9.28557568199651e-11,1.592176900205163e-14
2.0,3,C,"IY,ZY",1,4.221770751022628e-09,2.345428195012571e-10
2.0,3,C,"IY,ZY",2,-2.598919425227118e-09,-8.021356250700982e-12
2.0,3,C,"IY,ZY",3,4.049351944848549e-10,6.943333238766374e-14
2.0,3,C,"IY,ZZ",1,-2.4763779434126817e-09,-1.3757655241181565e-10
2.0,3,C,"IY,ZZ",2,4.822249738100492e-10,1.4883486845989175e-12
2.0,3,C,"IY,ZZ",3,1.7761277084200594e-11,3.0454864684843268e-15
2.0,3,C,"IZ,XI",1,1.0587958451249704e-08,5.882199139583169e-10
2.0,3,C,"IZ,XI",2,-6.47123092575792e-09,-1.9972934956042964e-11
2.0,3,C,"IZ,XI",3,9.433683397421993e-10,1.617572599009258e-13
2.0,3,C,"IZ,XX",1,-1.1763144229247783e-08,-6.535080127359879e-10
2.0,3,C,"IZ,XX",2,4.809078097046943e-09,1.4842833632860937e-11
2.0,3,C,"IZ,XX",3,-5.110577051347746e-10,-8.762992200527685e-14
2.0,3,C,"IZ,XY",1,-9.388022387657928e-09,-5.215567993143293e-10
2.0,3,C,"IZ,XY",2,7.06438030738537e-09,2.180364292402892e-11
2.0,3,C,"IZ,XY",3,-1.1549580139329985e-09,-1.980380682326815e-13
2.0,3,C,"IZ,XZ",1,2.1190377089106984e-09,1.1772431716170547e-10
2.0,3,C,"IZ,XZ",2,-2.3091158811555207e-09,-7.126900867763952e-12
2.0,3,C,"IZ,XZ",3,4.520983081637834e-10,7.752028603631402e-14
2.0,3,C,"IZ,YI",1,-1.8293880517785217e-09,-1.016326695432512e-10
2.0,3,C,"IZ,YI",2,9.777713064108607e-10,3.017812674107595e-12
2.0,3,C,"IZ,YI",3,-1.238600634659529e-10,-2.1238008138880813e-14
2.0,3,C,"IZ,YX",1,-4.555305015617873e-09,-2.530725008676596e-10
2.0,3,C,"IZ,YX",2,4.010768951192838e-09,1.2378916516027277e-11
2.0,3,C,"IZ,YX",3,-7.207735678663994e-10,-1.2358943207585725e-13
2.0,3,C,"IZ,YY",1,-1.4263233296992128e-09,-7.92401849832896e-11
2.0,3,C,"IZ,YY",2,-1.1486069105240798e-09,-3.545083057173086e-12
2.0,3,C,"IZ,YY",3,3.5800481639146296e-10,6.138628538948268e-14
2.0,3,C,"IZ,YZ",1,-2.6923945993056694e-09,-1.4957747773920385e-10
2.0,3,C,"IZ,YZ",2,2.147175921748894e-09,6.627086178237327e-12
2.0,3,C,"IZ,YZ",3,-3.673984377415501e-10,-6.299698863881174e-14
2.0,3,C,"IZ,ZI",1,7.642943784158144e-09,4.246079880087858e-10
2.0,3,C,"IZ,ZI",2,-5.2804094498694525e-09,-1.6297560030461273e-11
2.0,3,C,"IZ,ZI",3,8.506669022118807e-10,1.4586195168242126e-13
2.0,3,C,"IZ,ZX",1,-3.709698111775511e-09,-2.0609433954308394e-10
2.0,3,C,"IZ,ZX",2,1.5530501756777674e-09,4.793364739746196e-12
2.0,3,C,"IZ,ZX",3,-1.682784276175607e-10,-2.8854325723175704e-14
2.0,3,C,"IZ,ZY",1,9.026077985061488e-12,5.014487769478604e-13
2.0,3,C,"IZ,ZY",2,5.192314305649285e-10,1.6025661437189152e-12
2.0,3,C,"IZ,ZY",3,-1.102396388144988e-10,-1.8902544378343417e-14
2.0,3,C,"IZ,ZZ",1,-3.6046517967864086e-11,-2.0025843315480048e-12
2.0,3,C,"IZ,ZZ",2,1.4748981144001064e-09,4.552154674074402e-12
2.0,3,C,"IZ,ZZ",3,-3.4290947049796094e-10,-5.87979201814062e-14
2.0,3,C,"XI,XX",1,3.348934146791729e-08,1.8605189704398494e-09
2.0,3,C,"XI,XX",2,-2.293412060614799e-08,-7.078432285848145e-11
2.0,3,C,"XI,XX",3,3.759333661358381e-09,6.446045372699556e-13
2.0,3,C,"XI,XY",1,-1.3035012382423662e-08,-7.241673545790923e-10
2.0,3,C,"XI,XY",2,1.1775030704008449e-08,3.634268735805077e-11
2.0,3,C,"XI,XY",3,-2.1292684546009762e-09,-3.6510090099468044e-13
2.0,3,C,"XI,XZ",1,-9.050191797256007e-09,-5.027884331808892e-10
2.0,3,C,"XI,XZ",2,6.249869919215514e-09,1.9289721972887388e-11
2.0,3,C,"XI,XZ",3,-9.799120065579789e-10,-1.6802332074039418e-13
2.0,3,C,"XI,YI",1,6.373914886782672e-09,3.5410638259903735e-10
2.0,3,C,"XI,YI",2,-3.411867068541602e-09,-1.0530453915251858e-11
2.0,3,C,"XI,YI",3,4.961149360179554e-10,8.50677187959457e-14
2.0,3,C,"XI,YX",1,-4.569315583341649e-09,-2.538508657412027e-10
2.0,3,C,"XI,YX",2,1.792284320666467e-09,5.531741730452059e-12
2.0,3,C,"XI,YX",3,-1.7370102897230061e-10,-2.9784127052863616e-14
2.0,3,C,"XI,YY",1,-9.842245359018144e-09,-5.467914088343413e-10
2.0,3,C,"XI,YY",2,6.9965483611987645e-09,2.1594285065428285e-11
2.0,3,C,"XI,YY",3,-1.1170814819778904e-09,-1.9154346398797846e-13
2.0,3,C,"XI,YZ",1,3.211894130487372e-10,1.78438562804854e-11
2.0,3,C,"XI,YZ",2,-2.0571674959979625e-10,-6.34928239505544e-13
2.0,3,C,"XI,YZ",3,3.1221112534140234e-11,5.353414357705801e-15
2.0,3,C,"XI,ZI",1,1.0123204202063021e-08,5.624002334479457e-10
2.0,3,C,"XI,ZI",2,-8.006688041219168e-09,-2.4712000127219653e-11
2.0,3,C,"XI,ZI",3,1.416599423036422e-09,2.4290113563724657e-13
2.0,3,C,"XI,ZX",1,-7.964552714943056e-09,-4.424751508301698e-10
2.0,3,C,"XI,ZX",2,6.099324085456831e-09,1.8825074337829727e-11
2.0,3,C,"XI,ZX",3,-9.950791339173302e-10,-1.706239941559208e-13
2.0,3,C,"XI,ZY",1,4.916991055058034e-10,2.7316616972544633e-11
2.0,3,C,"XI,ZY",2,-4.671389489342741e-10,-1.441786879426772e-12
2.0,3,C,"XI,ZY",3,8.89877209070334e-11,1.525852553275607e-14
2.0,3,C,"XI,ZZ",1,-9.005052457597852e-09,-5.002806920887695e-10
2.0,3,C,"XI,ZZ",2,6.566538050500688e-09,2.0267092748458913e-11
2.0,3,C,"XI,ZZ",3,-1.0519003000269716e-09,-1.8036699246004314e-13
2.0,3,C,"XX,XY",1,-6.659111313066971e-10,-3.699506285037206e-11
2.0,3,C,"XX,XY",2,1.0338772517204016e-09,3.190979171976548e-12
2.0,3,C,"XX,XY",3,-2.1469532322673663e-10,-3.6813327027904084e-14
2.0,3,C,"XX,XZ",1,4.2492132412283186e-09,2.360674022904621e-10
2.0,3,C,"XX,XZ",2,-1.174804532204138e-09,-3.6259399142103023e-12
2.0,3,C,"XX,XZ",3,3.049475547461303e-11,5.228867536799216e-15
2.0,3,C,"XX,YI",1,1.8458834419087915e-09,1.0254908010604397e-10
2.0,3,C,"XX,YI",2,-5.870253365982788e-10,-1.8118065944391321e-12
2.0,3,C,"XX,YI",3,2.8892358703784488e-11,4.954108145367711e-15
2.0,3,C,"XX,YX",1,-3.591636225967474e-09,-1.995353458870819e-10
2.0,3,C,"XX,YX",2,2.3150832262489534e-09,7.145318599533807e-12
2.0,3,C,"XX,YX",3,-3.6921245416972954e-10,-6.330803397972043e-14
2.0,3,C,"XX,YY",1,2.1110578727509624e-08,1.1728099293060903e-09
2.0,3,C,"XX,YY",2,-1.5000968215158733e-08,-4.629928461468745e-11
2.0,3,C,"XX,YY",3,2.3915261073599416e-09,4.100696343209776e-13
2.0,3,C,"XX,YZ",1,-7.3545764125435125e-09,-4.0858757847463956e-10
2.0,3,C,"XX,YZ",2,3.4059654331304705e-09,1.0512238991143427e-11
2.0,3,C,"XX,YZ",3,-4.207755991312779e-10,-7.214945115419717e-14
2.0,3,C,"XX,ZI",1,2.177786647437347e-08,1.209881470798526e-09
2.0,3,C,"XX,ZI",2,-8.294235782045905e-09,-2.559949315446267e-11
2.0,3,C,"XX,ZI",3,8.365329229937672e-10,1.4343842986861577e-13
2.0,3,C,"XX,ZX",1,2.0284480099445528e-08,1.1269155610803071e-09
2.0,3,C,"XX,ZX",2,-1.2095198253598598e-08,-3.733085880740308e-11
2.0,3,C,"XX,ZX",3,1.8893346328248804e-09,3.2395998505227715e-13
2.0,3,C,"XX,ZY",1,-3.114231737378687e-09,-1.7301287429881594e-10
2.0,3,C,"XX,ZY",2,2.787186447806325e-09,8.602427308044214e-12
2.0,3,C,"XX,ZY",3,-4.978946975826811e-10,-8.537289053200978e-14
2.0,3,C,"XX,ZZ",1,2.0993159904416204e-09,1.1662866613564558e-10
2.0,3,C,"XX,ZZ",2,-9.071129786094357e-10,-2.7997314154612212e-12
2.0,3,C,"XX,ZZ",3,9.33315836471182e-11,1.6003357964183505e-14
2.0,3,C,"XY,XZ",1,5.803596488409562e-09,3.224220271338645e-10
2.0,3,C,"XY,XZ",2,-6.084036394965559e-09,-1.8777890107918392e-11
2.0,3,C,"XY,XZ",3,1.1811867271076811e-09,2.0253544703492476e-13
2.0,3,C,"XY,YI",1,2.5401980850199553e-09,1.4112211583444195e-10
2.0,3,C,"XY,YI",2,-8.318799359501361e-10,-2.567530666512766e-12
2.0,3,C,"XY,YI",3,4.6008054770791464e-11,7.888898280314037e-15
2.0,3,C,"XY,YX",1,5.664883429950586e-10,3.147157461083659e-11
2.0,3,C,"XY,YX",2,-1.7370521962949962e-10,-5.361272210787025e-13
2.0,3,C,"XY,YX",3,3.351572805289321e-11,5.74686695008457e-15
2.0,3,C,"XY,YY",1,2.332302046777855e-09,1.2957233593210305e-10
2.0,3,C,"XY,YY",2,3.2474633498621953e-10,1.0023035030438874e-12
2.0,3,C,"XY,YY",3,-1.9490792375973448e-10,-3.342042588472813e-14
2.0,3,C,"XY,YZ",1,3.3903825345836736e-09,1.8835458525464854e-10
2.0,3,C,"XY,YZ",2,-3.24744212283279e-09,-1.002296951491602e-11
2.0,3,C,"XY,YZ",3,6.014229141872619e-10,1.0312464235035355e-13
2.0,3,C,"XY,ZI",1,-4.0234544335103985e-09,-2.2352524630613325e-10
2.0,3,C,"XY,ZI",2,1.9438475336553186e-09,5.999529424862094e-12
2.0,3,C,"XY,ZI",3,-2.532766129188924e-10,-4.3428774505982924e-14
2.0,3,C,"XY,ZX",1,5.1786280055713105e-09,2.877015558650728e-10
2.0,3,C,"XY,ZX",2,-2.496122853376241e-09,-7.704082880790867e-12
2.0,3,C,"XY,ZX",3,3.117096687981378e-10,5.3448159944811006e-14
2.0,3,C,"XY,ZY",1,5.776346793716901e-10,3.209081552064945e-11
2.0,3,C,"XY,ZY",2,-9.274110188264375e-10,-2.862379687735918e-12
2.0,3,C,"XY,ZY",3,1.653306642445203e-10,2.834887932862145e-14
2.0,3,C,"XY,ZZ",1,-1.6332846492281627e-09,-9.073803606823126e-11
2.0,3,C,"XY,ZZ",2,-2.6289182270559017e-11,-8.113945145234265e-14
2.0,3,C,"XY,ZZ",3,6.884501970529276e-11,1.1804701595557743e-14
2.0,3,C,"XZ,YI",1,-2.3855519038163968e-09,-1.3253066132313316e-10
2.0,3,C,"XZ,YI",2,1.0129239545779685e-09,3.1263085017838535e-12
2.0,3,C,"XZ,YI",3,-1.221428441802044e-10,-2.0943560387552194e-14
2.0,3,C,"XZ,YX",1,1.6592439625854202e-09,9.218022014363446e-11
2.0,3,C,"XZ,YX",2,-2.4934206576407364e-09,-7.6957427704961e-12
2.0,3,C,"XZ,YX",3,5.036052737310445e-10,8.635207025566606e-14
2.0,3,C,"XZ,YY",1,5.410398595869009e-09,3.005776997705005e-10
2.0,3,C,"XZ,YY",2,-2.3322251121460174e-09,-7.1982256547716584e-12
2.0,3,C,"XZ,YY",3,2.9400798285935984e-10,5.0412891436790093e-14
2.0,3,C,"XZ,YZ",1,-1.7920838149503845e-09,-9.956021194168803e-11
2.0,3,C,"XZ,YZ",2,1.947074254792875e-09,6.009488440718749e-12
2.0,3,C,"XZ,YZ",3,-3.435242568698283e-10,-5.890333622596507e-14
2.0,3,C,"XZ,ZI",1,-2.1250890980511396e-09,-1.1806050544728554e-10
2.0,3,C,"XZ,ZI",2,2.6736961344034115e-09,8.252148562973493e-12
2.0,3,C,"XZ,ZI",3,-5.263187255566474e-10,-9.024669505429481e-14
2.0,3,C,"XZ,ZX",1,-6.889104711698202e-10,-3.82728039538789e-11
2.0,3,C,"XZ,ZX",2,7.432337622922611e-10,2.2939313650995715e-12
2.0,3,C,"XZ,ZX",3,-1.410458416032956e-10,-2.4184815089728326e-14
2.0,3,C,"XZ,ZY",1,3.209101900115069e-09,1.782834388952816e-10
2.0,3,C,"XZ,ZY",2,-1.8764342670453287e-09,-5.7914637871769405e-12
2.0,3,C,"XZ,ZY",3,2.715158906784706e-10,4.655622268149359e-14
2.0,3,C,"XZ,ZZ",1,-2.3281776630021557e-09,-1.2934320350011977e-10
2.0,3,C,"XZ,ZZ",2,1.8263281988181103e-10,5.636815428450958e-13
2.0,3,C,"XZ,ZZ",3,7.2368728205391e-11,1.2408904013270061e-14
2.0,3,C,"YI,YX",1,7.144229186599746e-09,3.9690162147776367e-10
2.0,3,C,"YI,YX",2,-3.1132237668110704e-09,-9.608715329663798e-12
2.0,3,C,"YI,YX",3,4.115839939991381e-10,7.057338717406346e-14
2.0,3,C,"YI,YY",1,-1.7938612345411903e-09,-9.965895747451058e-11
2.0,3,C,"YI,YY",2,6.595750095003172e-10,2.0357253379639417e-12
2.0,3,C,"YI,YY",3,-4.7818928716166503e-11,-8.199404786722651e-15
2.0,3,C,"YI,YZ",1,2.858283726759842e-09,1.587935403755468e-10
2.0,3,C,"YI,YZ",2,-1.8600833131381656e-09,-5.740997880056067e-12
2.0,3,C,"YI,YZ",3,2.950236506495216e-10,5.0587045721797256e-14
2.0,3,C,"YI,ZI",1,-1.2849061203836405e-08,-7.13836733546467e-10
2.0,3,C,"YI,ZI",2,5.882378764188817e-09,1.8155490012928448e-11
2.0,3,C,"YI,ZI",3,-8.067553161315463e-10,-1.3833253020088242e-13
2.0,3,C,"YI,ZX",1,-2.1269091361649545e-09,-1.181616186758308e-10
2.0,3,C,"YI,ZX",2,-1.3066182674591995e-09,-4.032772430429628e-12
2.0,3,C,"YI,ZX",3,3.3528574106444955e-10,5.749069634164087e-14
2.0,3,C,"YI,ZY",1,-3.483404098355373e-09,-1.9352244990863183e-10
2.0,3,C,"YI,ZY",2,2.1767842624117253e-09,6.718469945715201e-12
2.0,3,C,"YI,ZY",3,-3.4034131919106324e-10,-5.835756501904376e-14
2.0,3,C,"YI,ZZ",1,9.615880391283451e-10,5.342155772935251e-11
