run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,IY,-2.4365173729328722e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,IZ,-2.8779089215891216e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,XI,4.3819544130581184e-05
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,XX,0.008892975753910144
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,XY,4.203167400240735e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,XZ,1.1112589237024397e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,YI,-2.894301966811685e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,YX,4.0894276902292395e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,YY,-3.0180636045873387e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,YZ,-4.00922096927237e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,ZI,-2.8585131393865635e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,ZX,1.6633874162468782e-08
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,ZY,1.8464046085579258e-09
4543e15f1a90f651d897ce08acad9cce47a31f0a633604e0fac39eb5966cec98,smooth_detuning,heating_only,constant_rate,4.0,ZZ,5.1808797876806676e-09
