run_signature,pulse_type,noise_case,scattering_model,nbar,pauli,probability
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,ZI,0.0002778763180071447
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,ZX,8.844283918215628e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,ZY,8.912116865237952e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,3.0,ZZ,2.0535095088258787e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,IX,5.6677793569824084e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,IY,9.868845429142825e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,IZ,0.0002678121204762324
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,XI,5.6679245292684e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,XX,0.008876058395803766
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,XY,0.00026775489699282055
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,XZ,9.851850970097969e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,YI,9.868650545806406e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,YX,0.0002677558734943044
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,YY,1.4548347759303637e-07
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,YZ,9.61909784513086e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,ZI,0.0002678137595118757
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,ZX,9.851784299668589e-05
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,ZY,9.892483038439677e-08
58ab749c42d361dafd4c759766477a5637d770c3b0a06bfe0b157e996a20d613,smooth_detuning,photon_scattering_only,constant_rate,4.0,ZZ,1.9714680253579697e-07
