nbar,multiplier_heating,pauli,delta_h_heating,delta_gamma_heating,multiplier_motional_dephasing,delta_h_motional_dephasing,delta_gamma_motional_dephasing,gamma_mode_product,h_mode_product,gamma_overlap_fraction
4.0,0.5,XI,-5.345608557938423e-09,0.00011297442514000009,0.5,3.818172244962118e-09,0.0008982414697539,1.0147831368235562e-07,-2.041045422835246e-17,0.4999757922144187
4.0,0.5,XI,-5.345608557938423e-09,0.00011297442514000009,1.0,2.550363939341469e-10,0.0017897140249440002,2.021919131330442e-07,-1.3633247300001308e-18,0.4999728217101745
4.0,0.5,XI,-5.345608557938423e-09,0.00011297442514000009,2.0,-4.726651373541011e-10,0.0035527294468704,4.0136756693813395e-07,2.526682803279223e-18,0.49996878014562796
4.0,0.5,XI,-5.345608557938423e-09,0.00011297442514000009,4.0,-1.486935029185676e-08,0.0070014171595234,7.909810787624884e-07,7.948572617113368e-17,0.4999590335194003
4.0,0.5,XX,4.986208821403104e-06,4.044870486998378e-07,0.0,0.0,0.0,0.0,0.0,
4.0,0.5,XX,4.986208821403104e-06,4.044870486998378e-07,0.5,-0.00012075674502350087,6.144846456769982e-05,2.4855108080125456e-11,-6.021183472801054e-10,0.00012245919253087116
4.0,0.5,XX,4.986208821403104e-06,4.044870486998378e-07,1.0,-0.00024039457517080476,0.00012758767329350013,5.1607561420966984e-11,-1.1986575513341184e-09,0.00012761330413963587
4.0,0.5,XX,4.986208821403104e-06,4.044870486998378e-07,2.0,-0.00047643556759180417,0.0002736482368102004,1.1068716768927228e-10,-2.3756072299564486e-09,0.00013787892387406094
4.0,0.5,XX,4.986208821403104e-06,4.044870486998378e-07,4.0,-0.0009358022154574985,0.0006185478840169002,2.5019460808552553e-10,-4.666105261802747e-09,0.0001581416519417969
4.0,0.5,XY,-1.5526213736700067e-09,-3.0945949999034404e-10,0.0,0.0,0.0,-0.0,-0.0,
4.0,0.5,XY,-1.5526213736700067e-09,-3.0945949999034404e-10,0.5,-2.4774609850800354e-08,4.762601209999488e-08,-1.473832189099849e-17,3.846558877868813e-17,-7.261457050250844e-11
4.0,0.5,XY,-1.5526213736700067e-09,-3.0945949999034404e-10,1.0,-2.2379887206279687e-08,8.079070469999765e-08,-2.500145108032881e-17,3.4747491216793775e-17,-6.182268049096373e-11
4.0,0.5,XY,-1.5526213736700067e-09,-3.0945949999034404e-10,2.0,-6.061362675677881e-09,1.5828783980000342e-07,-4.8983675759060736e-17,9.411001243823099e-18,-6.101715891777935e-11
4.0,0.5,XY,-1.5526213736700067e-09,-3.0945949999034404e-10,4.0,-1.9455552229731e-08,2.5703956409999667e-07,-7.954333498412096e-17,3.020710622843351e-17,-5.027732008936267e-11
4.0,0.5,XZ,8.96404414481826e-09,8.459411199990665e-09,0.0,0.0,0.0,0.0,0.0,
4.0,0.5,XZ,8.96404414481826e-09,8.459411199990665e-09,0.5,-6.950157536456437e-10,-5.1723567000007105e-08,-4.3755092198332767e-16,-6.2301518970236826e-18,-2.155779505141707e-09
4.0,0.5,XZ,8.96404414481826e-09,8.459411199990665e-09,1.0,6.631377503497073e-09,-1.0029217540000602e-07,-8.484127518502391e-16,5.944396068230246e-17,-2.097924249019502e-09
4.0,0.5,XZ,8.96404414481826e-09,8.459411199990665e-09,2.0,-3.964558343469418e-09,-1.875208931999961e-07,-1.5863163441683004e-15,-3.5538476005567415e-17,-1.9760157841581296e-09
4.0,0.5,XZ,8.96404414481826e-09,8.459411199990665e-09,4.0,2.469114090417756e-10,-3.4601632190000805e-07,-2.927094348860503e-15,2.2133247705097548e-18,-1.8501419325554129e-09
4.0,0.5,YI,-6.933012151336008e-10,1.5606663399995676e-08,0.0,0.0,0.0,0.0,-0.0,
4.0,0.5,YI,-6.933012151336008e-10,1.5606663399995676e-08,0.5,6.21904892735891e-11,-2.860862989999865e-08,-4.464852571843309e-16,-4.311674178313249e-20,-2.19979828273012e-09
4.0,0.5,YI,-6.933012151336008e-10,1.5606663399995676e-08,1.0,5.157850811284821e-09,-7.05467207999977e-08,-1.1009989254990379e-15,-3.575944234941595e-18,-2.7225101684428396e-09
4.0,0.5,YI,-6.933012151336008e-10,1.5606663399995676e-08,2.0,5.104278160784089e-09,-1.2659020129998785e-07,-1.9756506614266056e-15,-3.53880225125151e-18,-2.460995188830529e-09
4.0,0.5,YI,-6.933012151336008e-10,1.5606663399995676e-08,4.0,1.9799654836281807e-09,-2.5684259359998695e-07,-4.00845590509688e-15,-1.3727124757220053e-18,-2.533643084551127e-09
4.0,0.5,YX,-5.045209758779531e-09,-8.997051599991378e-09,0.0,0.0,0.0,-0.0,-0.0,
4.0,0.5,YX,-5.045209758779531e-09,-8.997051599991378e-09,0.5,2.0467614368022817e-08,4.005285319998598e-08,-3.6035758696715364e-16,-1.0326340774848485e-16,-1.7754539219910756e-09
4.0,0.5,YX,-5.045209758779531e-09,-8.997051599991378e-09,1.0,-2.516745492667838e-09,7.065728400000473e-08,-6.357072300632878e-16,1.2697508919972176e-17,-1.5719537575529133e-09
4.0,0.5,YX,-5.045209758779531e-09,-8.997051599991378e-09,2.0,1.0120966521588712e-08,1.3664242189999213e-07,-1.229378920582021e-15,-5.1062399063000295e-17,-1.5313919954944517e-09
4.0,0.5,YX,-5.045209758779531e-09,-8.997051599991378e-09,4.0,5.602664320399409e-09,2.476954910999999e-07,-2.2285291145119043e-15,-2.826661670444499e-17,-1.408596605122807e-09
4.0,0.5,YY,1.6205414847811968e-08,1.7060852266154785e-09,0.0,0.0,0.0,0.0,0.0,
4.0,0.5,YY,1.6205414847811968e-08,1.7060852266154785e-09,0.5,-1.0208393216712153e-09,2.415343091799352e-09,4.1207811661266276e-18,-1.654312470064101e-17,2.0302769658998053e-11
4.0,0.5,YY,1.6205414847811968e-08,1.7060852266154785e-09,1.0,1.2411667736225705e-08,0.0,0.0,2.011362246187408e-16,0.0
4.0,0.5,YY,1.6205414847811968e-08,1.7060852266154785e-09,2.0,-5.747310908027443e-09,8.516429748568111e-09,1.4529754977540628e-17,-9.31375575239396e-17,1.8099180079130753e-11
4.0,0.5,YY,1.6205414847811968e-08,1.7060852266154785e-09,4.0,3.1338715960851996e-09,0.0,0.0,5.078568929433528e-17,0.0
4.0,0.5,YZ,6.04603114007246e-09,2.832166444384699e-09,0.0,0.0,0.0,0.0,0.0,
4.0,0.5,YZ,6.04603114007246e-09,2.832166444384699e-09,0.5,1.904866831826188e-08,-8.147897614904132e-09,-2.3076202217213608e-17,1.1516884182912302e-16,-1.1369466111711284e-10
4.0,0.5,YZ,6.04603114007246e-09,2.832166444384699e-09,1.0,1.6663993830928598e-08,-8.662480257972218e-09,-2.4533585911773828e-17,1.0075102561976968e-16,-6.066576048918097e-11
4.0,0.5,YZ,6.04603114007246e-09,2.832166444384699e-09,2.0,-2.6071387901778417e-09,-7.680893507201618e-09,-2.175356885398873e-17,-1.5762842311906073e-17,-2.709761869079744e-11
4.0,0.5,YZ,6.04603114007246e-09,2.832166444384699e-09,4.0,2.0079296418980558e-08,-5.416321905434387e-09,-1.5339925152557066e-17,1.214000514199019e-16,-9.695976755261016e-12
4.0,0.5,ZI,-9.151588685097696e-10,-2.837274599998014e-09,0.0,0.0,0.0,-0.0,-0.0,
4.0,0.5,ZI,-9.151588685097696e-10,-2.837274599998014e-09,0.5,3.8741189776572515e-09,4.0572952500012244e-08,-1.1511660757521064e-16,-3.5454343400650356e-18,-5.671706099651088e-10
4.0,0.5,ZI,-9.151588685097696e-10,-2.837274599998014e-09,1.0,3.6913062066987065e-09,8.980012690000322e-08,-2.547876191299775e-16,-3.378131611445478e-18,-6.300295738801893e-10
4.0,0.5,ZI,-9.151588685097696e-10,-2.837274599998014e-09,2.0,3.438167032417515e-09,1.6918375809999537e-07,-4.800207795893251e-16,-3.1464690511348054e-18,-5.979441872861159e-10
4.0,0.5,ZI,-9.151588685097696e-10,-2.837274599998014e-09,4.0,3.848784751229106e-09,3.517392591000047e-07,-9.979808656665635e-16,-3.522249498072484e-18,-6.307983369844066e-10
4.0,0.5,ZX,9.006473443287892e-09,-4.576627699997291e-09,0.0,0.0,0.0,-0.0,0.0,
4.0,0.5,ZX,9.006473443287892e-09,-4.576627699997291e-09,0.5,7.288359317829276e-10,-4.77692479000061e-08,2.1862206314720534e-16,6.564241464116924e-18,1.0771339732715722e-09
4.0,0.5,ZX,9.006473443287892e-09,-4.576627699997291e-09,1.0,1.0159090012804475e-08,-8.343200650000966e-08,3.8183723201429826e-16,9.149757440829475e-17,9.441932437652531e-10
4.0,0.5,ZX,9.006473443287892e-09,-4.576627699997291e-09,2.0,-1.1790290391217777e-09,-1.7363314690000732e-07,7.946542697402722e-16,-1.0618893729715532e-17,9.898715257697893e-10
4.0,0.5,ZX,9.006473443287892e-09,-4.576627699997291e-09,4.0,3.898270317849461e-09,-3.386782665000082e-07,1.550004335851002e-15,3.5109668092468624e-17,9.79718340311452e-10
4.0,0.5,ZY,5.694854279307812e-10,-5.365596705853851e-09,0.0,0.0,0.0,-0.0,0.0,
4.0,0.5,ZY,5.694854279307812e-10,-5.365596705853851e-09,0.5,-2.3011647662217794e-08,0.0,-0.0,-1.3104798016310461e-17,-0.0
4.0,0.5,ZY,5.694854279307812e-10,-5.365596705853851e-09,1.0,2.9595054278151715e-09,0.0,-0.0,1.6853952150227927e-18,-0.0
4.0,0.5,ZY,5.694854279307812e-10,-5.365596705853851e-09,2.0,-1.4113537806204144e-08,0.0,-0.0,-8.037454117183426e-18,-0.0
4.0,0.5,ZY,5.694854279307812e-10,-5.365596705853851e-09,4.0,-2.7662155233313453e-09,0.0,-0.0,-1.575319431053121e-18,-0.0
4.0,0.5,ZZ,3.5105088490168904e-17,3.240216346319172e-09,0.0,0.0,0.0,0.0,0.0,
4.0,0.5,ZZ,3.5105088490168904e-17,3.240216346319172e-09,0.5,-1.9935829356817413e-15,-7.0080472742203165e-09,-2.2707589333706185e-17,-6.998490536959823e-32,-1.1187853398842456e-10
4.0,0.5,ZZ,3.5105088490168904e-17,3.240216346319172e-09,1.0,-4.738486661378331e-16,-1.0767053600671496e-08,-3.488758307859048e-17,-1.6634499355717133e-32,-8.626874875541368e-11
4.0,0.5,ZZ,3.5105088490168904e-17,3.240216346319172e-09,2.0,-2.2398024642287703e-15,-1.7639422259657644e-08,-5.715554434536897e-17,-7.862846370724935e-32,-7.11965543277644e-11
4.0,0.5,ZZ,3.5105088490168904e-17,3.240216346319172e-09,4.0,-9.82321528139321e-16,-6.318831529197877e-09,-2.047438121054393e-17,-3.4484484171128804e-32,-1.2941335914060505e-11
0.01,1.0,IX,6.140134708808382e-09,0.00024393846019069997,0.0,0.0,0.0,0.0,0.0,
0.01,1.0,IX,6.140134708808382e-09,0.00024393846019069997,0.5,-7.646504343253926e-09,0.0001109718227845,2.7070295574606166e-08,-4.6950566719067474e-17,0.4998352508563029
0.01,1.0,IX,6.140134708808382e-09,0.00024393846019069997,1.0,-2.342407638613772e-09,0.00022181351126159996,5.410884638664718e-08,-1.4382698444030305e-17,0.49986073410191534
0.01,1.0,IX,6.140134708808382e-09,0.00024393846019069997,2.0,-7.978924608860784e-09,0.00044308013689550003,1.0808428633537283e-07,-4.8991671929831444e-17,0.4998792997620468
0.01,1.0,IX,6.140134708808382e-09,0.00024393846019069997,4.0,-8.939935914561053e-09,0.0008839248027467,2.156232553063982e-07,-5.489241080351893e-17,0.499883901415114
0.01,1.0,IY,3.41013222233383e-09,1.8663672172759002e-08,0.0,0.0,0.0,0.0,0.0,
0.01,1.0,IY,3.41013222233383e-09,1.8663672172759002e-08,0.5,7.054342982985458e-10,-2.698608462720401e-08,-5.03659436708467e-16,2.405624231367326e-18,-9.299741120280818e-09
0.01,1.0,IY,3.41013222233383e-09,1.8663672172759002e-08,1.0,1.79954547184449e-09,-4.2194662924760614e-08,-7.875073562678007e-16,6.136687999091832e-18,-7.27503969317342e-09
0.01,1.0,IY,3.41013222233383e-09,1.8663672172759002e-08,2.0,4.681770297866099e-11,-6.82048097709224e-08,-1.2729522101698856e-15,1.5965455750318638e-19,-5.887280020296739e-09
0.01,1.0,IY,3.41013222233383e-09,1.8663672172759002e-08,4.0,-2.1469034578895548e-09,-1.2842779993579867e-07,-2.396934355870426e-15,-7.321224659989092e-18,-5.5568630366229236e-09
0.01,1.0,IZ,3.973912366990262e-11,-2.6482144799999012e-08,0.0,0.0,0.0,-0.0,0.0,
0.01,1.0,IZ,3.973912366990262e-11,-2.6482144799999012e-08,0.5,-1.853386911027357e-11,2.679713739998208e-08,-7.096456728517945e-16,-7.365197166549494e-22,-1.3103141852714219e-08
0.01,1.0,IZ,3.973912366990262e-11,-2.6482144799999012e-08,1.0,1.1348219835847172e-10,4.3336379599982246e-08,-1.147640279674453e-15,4.509683114899727e-21,-1.06019690123086e-08
0.01,1.0,IZ,3.973912366990262e-11,-2.6482144799999012e-08,2.0,9.360452673690158e-11,9.595760279998509e-08,-2.5411631320099958e-15,3.719761864060438e-21,-1.1752632043743833e-08
0.01,1.0,IZ,3.973912366990262e-11,-2.6482144799999012e-08,4.0,-2.1768383853677469e-10,1.9406689330000006e-07,-5.13930756925656e-15,-8.650564980552002e-21,-1.1914564199680569e-08
0.01,1.0,XI,1.0838093685602653e-08,0.00024394127525179994,0.0,0.0,0.0,0.0,0.0,
0.01,1.0,XI,1.0838093685602653e-08,0.00024394127525179994,0.5,-4.4451988679581415e-09,0.00011099369958540001,2.7075944621777656e-08,-4.8177481782065195e-17,0.49993955680679686
0.01,1.0,XI,1.0838093685602653e-08,0.00024394127525179994,1.0,1.7680987964208182e-09,0.00022183455835579998,5.411460506023368e-08,1.916282040101012e-17,0.4999139330702657
0.01,1.0,XI,1.0838093685602653e-08,0.00024394127525179994,2.0,-2.8771440330037565e-09,0.0004430890599471,1.080877103336168e-07,-3.118275657666736e-17,0.4998951354205187
0.01,1.0,XI,1.0838093685602653e-08,0.00024394127525179994,4.0,-3.844560563802102e-09,0.0008839254816436,2.1562590921970128e-07,-4.166770757046054e-17,0.4998900540378173
0.01,1.0,XX,7.840715623499972e-06,1.5123507009998788e-07,0.0,0.0,0.0,0.0,0.0,
0.01,1.0,XX,7.840715623499972e-06,1.5123507009998788e-07,0.5,-4.120880975200594e-06,8.065911914867376e-05,1.2198487538652951e-11,-3.23106558448391e-11,0.0002252370707274329
0.01,1.0,XX,7.840715623499972e-06,1.5123507009998788e-07,1.0,-8.117276173100207e-06,0.0001613127135873254,2.4396139547398424e-11,-6.364525411069086e-11,0.0002253729849695097
0.01,1.0,XX,7.840715623499972e-06,1.5123507009998788e-07,2.0,-1.5633516950100054e-05,0.0003225516028442254,4.878111426700988e-11,-1.2257796060090113e-10,0.00022560790349989015
0.01,1.0,XX,7.840715623499972e-06,1.5123507009998788e-07,4.0,-2.8927985791800392e-05,0.0006448396264276254,9.752236610603193e-11,-2.2681611015415456e-10,0.00022608814051639894
0.01,1.0,XY,3.161013101661519e-09,-2.0738921000169105e-09,0.0,0.0,0.0,-0.0,0.0,
0.01,1.0,XY,3.161013101661519e-09,-2.0738921000169105e-09,0.5,6.195813868058577e-09,8.00831600000578e-09,-1.660838328685101e-17,1.9585048812389295e-17,-3.0666290301935787e-10
0.01,1.0,XY,3.161013101661519e-09,-2.0738921000169105e-09,1.0,1.0447273977480614e-08,2.6621632399990557e-08,-5.5210393123894644e-17,3.302396991946367e-17,-5.100368882337832e-10
0.01,1.0,XY,3.161013101661519e-09,-2.0738921000169105e-09,2.0,6.8678147495900124e-09,4.235717089999037e-08,-8.78442021085562e-17,2.1709252403238255e-17,-4.0627088105969976e-10
0.01,1.0,XY,3.161013101661519e-09,-2.0738921000169105e-09,4.0,-2.938413636669494e-09,8.062683029999942e-08,-1.6721134640857286e-16,-9.28836400361314e-18,-3.876495607341443e-10
0.01,1.0,XZ,-7.012113408451273e-09,1.125766886378172e-08,0.0,0.0,0.0,0.0,-0.0,
0.01,1.0,XZ,-7.012113408451273e-09,1.125766886378172e-08,0.5,1.3943016143746803e-09,-7.93689663387072e-09,-8.935095411018036e-17,-9.777001045581952e-18,-1.649806757330235e-09
0.01,1.0,XZ,-7.012113408451273e-09,1.125766886378172e-08,1.0,-2.0322841476283152e-09,-2.6967897722598544e-08,-3.035956625133476e-16,1.4250606921367474e-17,-2.804634747702347e-09
0.01,1.0,XZ,-7.012113408451273e-09,1.125766886378172e-08,2.0,8.838804418976033e-10,-7.102773512251417e-08,-7.996067221536631e-16,-6.1978698980980205e-18,-3.698103229501422e-09
0.01,1.0,XZ,-7.012113408451273e-09,1.125766886378172e-08,4.0,-5.889237241632604e-09,-1.50716340138415e-07,-1.6967146496393697e-15,4.129599942760257e-17,-3.933529050216222e-09
0.01,1.0,YI,5.60931486398289e-09,2.144779236015e-08,0.0,0.0,0.0,0.0,0.0,
0.01,1.0,YI,5.60931486398289e-09,2.144779236015e-08,0.5,-5.430881325459999e-10,-4.8834037916554e-09,-1.0473823053419422e-16,-3.0463523343429866e-18,-1.9339227231199487e-09
0.01,1.0,YI,5.60931486398289e-09,2.144779236015e-08,1.0,6.108758375224868e-09,-2.104275643166067e-08,-4.513206706314689e-16,3.426594915462882e-17,-4.169327139690915e-09
0.01,1.0,YI,5.60931486398289e-09,2.144779236015e-08,2.0,3.1142147583927854e-09,-5.941436383438963e-08,-1.2743069387303944e-15,1.7468611133887533e-17,-5.893545507974508e-09
0.01,1.0,YI,5.60931486398289e-09,2.144779236015e-08,4.0,-5.362895579366717e-09,-1.2772135261127744e-07,-2.7393410507641805e-15,-3.0082169887329854e-17,-6.350671637049269e-09
0.01,1.0,YX,-9.021159416597501e-10,-2.5806702999878976e-09,0.0,0.0,0.0,-0.0,-0.0,
0.01,1.0,YX,-9.021159416597501e-10,-2.5806702999878976e-09,0.5,-3.267722354997382e-09,7.950699899990886e-09,-2.0518135096023226e-17,2.9478644293610796e-18,-3.788539055496991e-10
0.01,1.0,YX,-9.021159416597501e-10,-2.5806702999878976e-09,1.0,-7.241657177373409e-09,2.5694729999996366e-08,-6.630962657719865e-17,6.5328143837433014e-18,-6.125722655784057e-10
0.01,1.0,YX,-9.021159416597501e-10,-2.5806702999878976e-09,2.0,-6.533529512801564e-11,4.1474637199980825e-08,-1.0703236442476373e-16,5.894001128802752e-20,-4.950142633547376e-10
0.01,1.0,YX,-9.021159416597501e-10,-2.5806702999878976e-09,4.0,6.61558301860432e-10,7.950786589999356e-08,-2.0518358814353393e-16,-5.968022904456488e-19,-4.756814027401346e-10
0.01,1.0,YY,-1.4191962638684275e-08,2.2604993364210833e-09,0.0,0.0,0.0,0.0,-0.0,
0.01,1.0,YY,-1.4191962638684275e-08,2.2604993364210833e-09,0.5,2.9546647481813728e-09,-3.9618140625780063e-10,-8.955678059481299e-19,-4.1932491716027523e-17,-1.6536072083558134e-11
0.01,1.0,YY,-1.4191962638684275e-08,2.2604993364210833e-09,1.0,-3.95674915951982e-09,1.8643179301632827e-09,4.214289444012028e-18,5.61540362425507e-17,3.893185598800079e-11
0.01,1.0,YY,-1.4191962638684275e-08,2.2604993364210833e-09,2.0,1.9113133460572233e-09,-3.9618140625780063e-10,-8.955678059481299e-19,-2.712528759806274e-17,-4.1419138979897454e-12
0.01,1.0,YY,-1.4191962638684275e-08,2.2604993364210833e-09,4.0,-1.171047382117378e-08,-3.9618140625780063e-10,-8.955678059481299e-19,1.6619460695138856e-16,-2.0762135706697165e-12
0.01,1.0,YZ,-5.856984125858295e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
0.01,1.0,YZ,-5.856984125858295e-09,0.0,0.5,1.3014651379832504e-09,0.0,0.0,-7.622660653525874e-18,0.0
0.01,1.0,YZ,-5.856984125858295e-09,0.0,1.0,-6.008916273340616e-09,0.0,0.0,3.5194127226567573e-17,0.0
0.01,1.0,YZ,-5.856984125858295e-09,0.0,2.0,-1.3667727179067723e-09,0.0,0.0,8.005166112436162e-18,0.0
0.01,1.0,YZ,-5.856984125858295e-09,0.0,4.0,1.1222943646272084e-08,0.0,0.0,-6.573260278161781e-17,0.0
0.01,1.0,ZI,6.294267006716011e-11,-2.6055965800003862e-08,0.0,0.0,0.0,-0.0,0.0,
0.01,1.0,ZI,6.294267006716011e-11,-2.6055965800003862e-08,0.5,9.003921788748712e-11,2.6826053700000586e-08,-6.989787377562824e-16,5.6673087845972424e-21,-1.2906183893218028e-08
0.01,1.0,ZI,6.294267006716011e-11,-2.6055965800003862e-08,1.0,1.2162225973851857e-12,4.382369310000048e-08,-1.1418686486434777e-15,7.655229767544025e-23,-1.0548650342317131e-08
0.01,1.0,ZI,6.294267006716011e-11,-2.6055965800003862e-08,2.0,4.72575341052041e-12,9.653386399998461e-08,-2.515283058925823e-15,2.9745153773714278e-22,-1.1632939225761345e-08
0.01,1.0,ZI,6.294267006716011e-11,-2.6055965800003862e-08,4.0,1.4966258342714498e-10,1.945994803000009e-07,-5.070477403395348e-15,9.42016261005361e-21,-1.1754993786939792e-08
0.01,1.0,ZX,-7.045303712980696e-09,8.554144751831425e-09,0.0,0.0,0.0,0.0,-0.0,
0.01,1.0,ZX,-7.045303712980696e-09,8.554144751831425e-09,0.5,1.6773571712020809e-09,-3.001087959709375e-08,-2.5671740820332426e-16,-1.1817490706264818e-17,-4.740118547093305e-09
0.01,1.0,ZX,-7.045303712980696e-09,8.554144751831425e-09,1.0,-1.7463355033832032e-09,-4.7680214051529246e-08,-4.0786345279508787e-16,1.2303464006095695e-17,-3.767866782275479e-09
0.01,1.0,ZX,-7.045303712980696e-09,8.554144751831425e-09,2.0,1.067227280867415e-09,-7.951190853770524e-08,-6.801563751259115e-16,-7.518940324489491e-18,-3.145657005789582e-09
0.01,1.0,ZX,-7.045303712980696e-09,8.554144751831425e-09,4.0,-5.867108999622447e-09,-1.5083640813290226e-07,-1.2902764690151687e-15,4.133556481950248e-17,-2.9912749175356744e-09
0.01,1.0,ZY,-3.1423378183286583e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
0.01,1.0,ZY,-3.1423378183286583e-09,0.0,0.5,-1.519304134627719e-10,-2.6496328050466113e-09,-0.0,4.774166839783777e-19,-0.0
0.01,1.0,ZY,-3.1423378183286583e-09,0.0,1.0,1.0783761560312164e-09,-2.6496328050466113e-09,-0.0,-3.3886221774807775e-18,-0.0
0.01,1.0,ZY,-3.1423378183286583e-09,0.0,2.0,1.0114651308021121e-09,-2.6496328050466113e-09,-0.0,-3.17836513244022e-18,-0.0
0.01,1.0,ZY,-3.1423378183286583e-09,0.0,4.0,7.198791293177924e-09,-1.5987251272722538e-09,-0.0,-2.2621034126808058e-17,-0.0
0.01,1.0,ZZ,2.327609735188805e-16,-6.356405227419658e-09,0.0,0.0,0.0,-0.0,0.0,
0.01,1.0,ZZ,2.327609735188805e-16,-6.356405227419658e-09,0.5,-1.2879822714343967e-16,3.398399511216207e-09,-2.1601604417955106e-17,-2.997920073741292e-32,-3.9885945587072873e-10
0.01,1.0,ZZ,2.327609735188805e-16,-6.356405227419658e-09,1.0,1.4763627934714488e-16,-1.6010414966450429e-09,1.0176868538590343e-17,3.436396410754683e-32,9.401451552317356e-11
0.01,1.0,ZZ,2.327609735188805e-16,-6.356405227419658e-09,2.0,-9.396419243823079e-17,5.7991307160791435e-09,-3.686162479817537e-17,-2.1871196907838026e-32,-1.704814253482543e-10
0.01,1.0,ZZ,2.327609735188805e-16,-6.356405227419658e-09,4.0,4.548413189304008e-16,1.5346157035238395e-08,-9.754639279959229e-17,1.058693081908517e-31,-2.2614384210247317e-10
1.0,1.0,IX,3.890540598812839e-09,0.0002392618549632,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,IX,3.890540598812839e-09,0.0002392618549632,0.5,2.025560574923846e-09,0.0003193070487067,7.639799677638989e-08,7.880525652095898e-18,0.4999170882543414
1.0,1.0,IX,3.890540598812839e-09,0.0002392618549632,1.0,7.689487898214149e-09,0.0006376147371092,1.525568847526203e-07,2.9916264852082154e-17,0.49991431322819246
1.0,1.0,IX,3.890540598812839e-09,0.0002392618549632,2.0,7.340857323771178e-09,0.0012712755262628,3.0416774058295577e-07,2.855990344822434e-17,0.49991777144342936
1.0,1.0,IX,3.890540598812839e-09,0.0002392618549632,4.0,9.17787041282837e-09,0.0025268626309948,6.045818403290079e-07,3.570687745175193e-17,0.49991515000133024
1.0,1.0,IY,6.107066210605022e-09,2.4959497590889028e-09,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,IY,6.107066210605022e-09,2.4959497590889028e-09,0.5,-3.0100335869766634e-09,-2.4550434742583757e-08,-6.127665168127975e-17,-1.8382474411811415e-17,-4.0096922143314356e-10
1.0,1.0,IY,6.107066210605022e-09,2.4959497590889028e-09,1.0,4.210218462839819e-09,-4.8626385379393834e-08,-1.213690148730622e-16,2.5712082913674475e-17,-3.977146479874421e-10
1.0,1.0,IY,6.107066210605022e-09,2.4959497590889028e-09,2.0,-3.010410297414506e-09,-8.662902118367684e-08,-2.1622168455350567e-16,-1.8384775007397542e-17,-3.553731979353428e-10
