pair_id,source_x,source_y,multiplier_x,multiplier_y,strength_x_s^-1,strength_y_s^-1,condition_id,x_only_condition_id,y_only_condition_id,zero_condition_id,nbar,grid_infidelity,x_only_infidelity,y_only_infidelity,zero_infidelity,additive_prediction,interaction_infidelity,pair_noise_penalty,relative_interaction_to_pair_noise,interaction_per_multiplier_product,nominal_bilinear_coefficient,bilinear_prediction,bilinear_residual,relative_bilinear_residual,delta_heating_infidelity,delta_motional_dephasing_infidelity,independent_overlap,extra_interaction,multiplier_product,kappa_extra_per_multiplier_product,model1_extra_prediction,model1_total_C_prediction,multiplier_heating,multiplier_motional_dephasing,gamma_overlap_score,h_overlap_score,model2_extra_prediction,model2_total_C_prediction,model3_extra_prediction,model3_total_C_prediction
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,0.5,10.0,9.0,rates_6d2ebea4f1e4f35a,rates_a8953962d6e58e19,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0100298460449635,0.008579927670973,0.0096728023401937,0.0082214370008468,0.0100312930103199,-1.446965356401153e-06,0.0018084090441167,-0.0008001316743623,-2.893930712802306e-06,-2.838379198998389e-06,-1.4191895994991946e-06,-2.7775756901958493e-08,-0.0191958686357505,0.00035849067012620056,0.0014513653393469009,-6.937345774672147e-07,-7.532307789339384e-07,0.5,1.4047330692691863e-06,-7.023665346345931e-07,-1.3961011121018077e-06,1.0,0.5,4.0593677272567e-07,-1.2066054179504258e-09,-7.043950575169328e-07,-1.3981296349841476e-06,-7.256681858730244e-07,-1.419402763340239e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,0.5,20.0,9.0,rates_370adf81f1b648c5,rates_95304e3098130ea3,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0103864960738953,0.0089379895788521,0.0096728023401937,0.0082214370008468,0.010389354918199,-2.858844303699551e-06,0.0021650590730485,-0.0013204463283646,-2.858844303699551e-06,-2.838379198998389e-06,-2.838379198998389e-06,-2.0465104701161696e-08,-0.0071585236994817,0.0007165525780053004,0.0014513653393469009,-1.386639434048746e-06,-1.472204869650805e-06,1.0,1.4047330692691863e-06,-1.4047330692691863e-06,-2.791372503317932e-06,2.0,0.5,8.118624558287958e-07,-2.4098163091157437e-09,-1.4087708719501277e-06,-2.7954103059988737e-06,-1.4513363717460487e-06,-2.8379758057947947e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,0.5,40.0,9.0,rates_ceb4eecb4eaacfc2,rates_0e752ad71c6095d9,rates_70251d48c79bc447,rates_7283b228c09abbcb,4.0,0.0110985344966163,0.00965286588746,0.0096728023401937,0.0082214370008468,0.0111042312268068,-5.696730190598437e-06,0.0028770974957695,-0.0019800268148628,-2.8483650952992184e-06,-2.838379198998389e-06,-5.676758397996778e-06,-1.9971792601658492e-08,-0.0035058343880527,0.0014314288866131997,0.0014513653393469009,-2.7700350290270975e-06,-2.9266951615713394e-06,2.0,1.4047330692691863e-06,-2.8094661385383726e-06,-5.57950116756547e-06,4.0,0.5,1.6236351506754893e-06,-4.816330868082821e-09,-2.8173859876436193e-06,-5.587421016670717e-06,-2.9026727434920974e-06,-5.6727077725191945e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,1.0,0.0,18.0,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0111108966205832,0.0082214370008468,0.0111108966205832,0.0082214370008468,0.0111108966205831,1.734723475976807e-18,0.0028894596197364,6.003625951814003e-16,,-2.838379198998389e-06,-0.0,1.734723475976807e-18,,0.0,0.0028894596197364,-0.0,1.734723475976807e-18,0.0,1.4047330692691863e-06,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,1.0,5.0,18.0,rates_935232b07d52685d,rates_d40c9e1dbffac54a,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0112887741962278,0.0084007493446396,0.0111108966205832,0.0082214370008468,0.0112902089643759,-1.4347681481993724e-06,0.0030673371953809,-0.0004677569034014,-2.8695362963987447e-06,-2.838379198998389e-06,-1.4191895994991946e-06,-1.5578548700177774e-08,-0.0108578857982934,0.0001793123437928007,0.0028894596197364,-6.908210356127847e-07,-7.439471125865877e-07,0.5,1.4047330692691863e-06,-7.023665346345931e-07,-1.3931875702473777e-06,0.5,1.0,4.044058083826231e-07,-1.1986570147253387e-09,-7.017384770124471e-07,-1.3925595126252318e-06,-7.256681858730244e-07,-1.416489221485809e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,1.0,10.0,18.0,rates_2524745c632f6db4,rates_a8953962d6e58e19,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0114665489115104,0.008579927670973,0.0111108966205832,0.0082214370008468,0.0114693872907093,-2.838379198998389e-06,0.0032451119106636,-0.0008746629629848,-2.838379198998389e-06,-2.838379198998389e-06,-2.838379198998389e-06,0.0,0.0,0.00035849067012620056,0.0028894596197364,-1.3811257538425313e-06,-1.4572534451558579e-06,1.0,1.4047330692691863e-06,-1.4047330692691863e-06,-2.785858823111718e-06,1.0,1.0,8.088192838300589e-07,-2.402029203406336e-09,-1.4034902581720485e-06,-2.7846160120145796e-06,-1.4513363717460487e-06,-2.83246212558858e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,1.0,20.0,18.0,rates_3fa0e6fcd1bc3bb5,rates_95304e3098130ea3,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0118217680726289,0.0089379895788521,0.0111108966205832,0.0082214370008468,0.0118274491985885,-5.6811259596008246e-06,0.003600331071782,-0.0015779454295542,-2.8405629798004123e-06,-2.838379198998389e-06,-5.676758397996778e-06,-4.367561604046166e-09,-0.0007687845041818,0.0007165525780053004,0.0028894596197364,-2.7605996527524425e-06,-2.920526306848382e-06,2.0,1.4047330692691863e-06,-2.8094661385383726e-06,-5.5700657912908156e-06,2.0,1.0,1.6176165338072458e-06,-4.797304098774428e-09,-2.8069422824660553e-06,-5.567541935218498e-06,-2.9026727434920974e-06,-5.66327239624454e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,1.0,40.0,18.0,rates_15e2db7947d1c0fd,rates_0e752ad71c6095d9,rates_65e4c1ad12cf1435,rates_7283b228c09abbcb,4.0,0.0125310162490486,0.00965286588746,0.0111108966205832,0.0082214370008468,0.0125423255071964,-1.130925814779929e-05,0.0043095792482018,-0.0026242139885275,-2.8273145369498223e-06,-2.838379198998389e-06,-1.1353516795993557e-05,4.42586481942675e-08,0.003913488189575,0.0014314288866131997,0.0028894596197364,-5.514741288524098e-06,-5.794516859275191e-06,4.0,1.4047330692691863e-06,-5.618932277076745e-06,-1.1133673565600844e-05,4.0,1.0,3.235054325228401e-06,-9.588034872291378e-09,-5.613574405168841e-06,-1.1128315693692939e-05,-5.805345486984195e-06,-1.1320086775508293e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,2.0,0.0,36.0,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0139481407819477,0.0082214370008468,0.0139481407819477,0.0082214370008468,0.0139481407819476,1.734723475976807e-18,0.0057267037811009,3.0291831781166865e-16,,-2.838379198998389e-06,-0.0,1.734723475976807e-18,,0.0,0.005726703781100901,-0.0,1.734723475976807e-18,0.0,1.4047330692691863e-06,-0.0,-0.0,0.0,2.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,2.0,5.0,36.0,rates_9cf49ad0d13c8639,rates_d40c9e1dbffac54a,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0141246683600362,0.0084007493446396,0.0139481407819477,0.0082214370008468,0.0141274531257405,-2.784765704299044e-06,0.0059032313591894,-0.0004717358231206,-2.784765704299044e-06,-2.838379198998389e-06,-2.838379198998389e-06,5.3613494699344955e-08,0.0192524256588545,0.0001793123437928007,0.005726703781100901,-1.3691582362617284e-06,-1.4156074680373154e-06,1.0,1.4047330692691863e-06,-1.4047330692691863e-06,-2.7738913055309147e-06,0.5,2.0,8.027852595540585e-07,-2.3756073720632832e-09,-1.3930198175455123e-06,-2.7621780538072405e-06,-1.4513363717460487e-06,-2.820494608007777e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,2.0,10.0,36.0,rates_590721c3770d8a77,rates_a8953962d6e58e19,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0143010431329688,0.008579927670973,0.0139481407819477,0.0082214370008468,0.0143066314520739,-5.588319105099063e-06,0.006079606132122,-0.0009191909777794,-2.7941595525495314e-06,-2.838379198998389e-06,-5.676758397996778e-06,8.843929289771568e-08,0.0158257413784798,0.00035849067012620056,0.005726703781100901,-2.737293168134811e-06,-2.8510259369642517e-06,2.0,1.4047330692691863e-06,-2.8094661385383726e-06,-5.546759306673183e-06,1.0,2.0,1.6055856061589432e-06,-4.7605585271184715e-09,-2.786065814645942e-06,-5.5233589827807535e-06,-2.9026727434920974e-06,-5.6399659116269085e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,2.0,20.0,36.0,rates_3f28f4785d99bb44,rates_95304e3098130ea3,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0146535197982391,0.0089379895788521,0.0139481407819477,0.0082214370008468,0.014664693359953,-1.1173561713900826e-05,0.0064320827973923,-0.0017371607402863,-2.7933904284752065e-06,-2.838379198998389e-06,-1.1353516795993557e-05,1.7995508209273092e-07,0.0161054359120648,0.0007165525780053004,0.005726703781100901,-5.471312477094069e-06,-5.702249236806757e-06,4.0,1.4047330692691863e-06,-5.618932277076745e-06,-1.1090244754170814e-05,2.0,2.0,3.2111277195217028e-06,-9.507727649724038e-09,-5.572056159138087e-06,-1.1043368636232155e-05,-5.805345486984195e-06,-1.1276657964078263e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,2.0,40.0,36.0,rates_4e8eb8555c2e82a0,rates_0e752ad71c6095d9,rates_7f1e3dd0f07550fa,rates_7283b228c09abbcb,4.0,0.0153572360989852,0.00965286588746,0.0139481407819477,0.0082214370008468,0.0153795696685609,-2.233356957570022e-05,0.0071357990981384,-0.0031297923706297,-2.7916961969625276e-06,-2.838379198998389e-06,-2.2707033591987114e-05,3.734640162868924e-07,0.016722092499411,0.0014314288866131997,0.005726703781100901,-1.0929825623126484e-05,-1.1403743952573737e-05,8.0,1.4047330692691863e-06,-1.123786455415349e-05,-2.2167690177279975e-05,4.0,2.0,6.421901029904129e-06,-1.900242895197904e-08,-1.114349733569066e-05,-2.2073322958817143e-05,-1.161069097396839e-05,-2.2540516597094872e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.0,4.0,0.0,72.0,rates_e627b957213b2032,rates_7283b228c09abbcb,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0194732949142132,0.0082214370008468,0.0194732949142132,0.0082214370008468,0.0194732949142132,0.0,0.0112518579133664,0.0,,-2.838379198998389e-06,-0.0,0.0,,0.0,0.0112518579133664,-0.0,0.0,0.0,1.4047330692691863e-06,-0.0,-0.0,0.0,4.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
motional_heating__motional_dephasing,motional_heating,motional_dephasing,0.5,4.0,5.0,72.0,rates_17830da3b3822d7d,rates_d40c9e1dbffac54a,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0196471079239699,0.0084007493446396,0.0194732949142132,0.0082214370008468,0.019652607258006,-5.499334036099951e-06,0.0114256709231231,-0.0004813138828434,-2.7496670180499755e-06,-2.838379198998389e-06,-5.676758397996778e-06,1.7742436189682745e-07,0.0322628814202117,0.0001793123437928007,0.0112518579133664,-2.6901293526257346e-06,-2.8092046834742163e-06,2.0,1.4047330692691863e-06,-2.8094661385383726e-06,-5.499595491164107e-06,0.5,4.0,1.5820917829896463e-06,-4.666104884348346e-09,-2.745298547340959e-06,-5.4354278999666935e-06,-2.9026727434920974e-06,-5.592802096117832e-06
motional_heating__motional_dephasing,motional_heating,motional_dephasing,1.0,4.0,10.0,72.0,rates_8142d8384202664f,rates_a8953962d6e58e19,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0198208225635401,0.008579927670973,0.0194732949142132,0.0082214370008468,0.0198317855843394,-1.0963020799302505e-05,0.0115993855626932,-0.0009451380627058,-2.7407551998256258e-06,-2.838379198998389e-06,-1.1353516795993557e-05,3.904959966910537e-07,0.0356193793517109,0.00035849067012620056,0.0112518579133664,-5.378248111370018e-06,-5.584772687932487e-06,4.0,1.4047330692691863e-06,-5.618932277076745e-06,-1.0997180388446764e-05,1.0,4.0,3.1642127865130836e-06,-9.350563312158852e-09,-5.490647799128923e-06,-1.086889591049894e-05,-5.805345486984195e-06,-1.1183593598354213e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,2.0,4.0,20.0,72.0,rates_32d7c04b5236f41d,rates_95304e3098130ea3,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.020167942260701,0.0089379895788521,0.0194732949142132,0.0082214370008468,0.0201898474922185,-2.1905231517498763e-05,0.0119465052598542,-0.0018336100006677,-2.7381539396873454e-06,-2.838379198998389e-06,-2.2707033591987114e-05,8.018020744883503e-07,0.0366032230176539,0.0007165525780053004,0.0112518579133664,-1.0750063726896045e-05,-1.1155167790602719e-05,8.0,1.4047330692691863e-06,-1.123786455415349e-05,-2.1987928281049533e-05,2.0,4.0,6.328340818504256e-06,-1.867482943832814e-08,-1.0981148529378287e-05,-2.173121225627433e-05,-1.161069097396839e-05,-2.2360754700864434e-05
motional_heating__motional_dephasing,motional_heating,motional_dephasing,4.0,4.0,40.0,72.0,rates_4685856fe1f290d1,rates_0e752ad71c6095d9,rates_e627b957213b2032,rates_7283b228c09abbcb,4.0,0.0208609160383874,0.00965286588746,0.0194732949142132,0.0082214370008468,0.0209047238008264,-4.380776243899723e-05,0.0126394790375406,-0.0034659468407585,-2.7379851524373267e-06,-2.838379198998389e-06,-4.541406718397423e-05,1.6063047449769996e-06,0.0366671259965353,0.0014314288866131997,0.0112518579133664,-2.1474979260346648e-05,-2.233278317865058e-05,16.0,1.4047330692691863e-06,-2.247572910830698e-05,-4.395070836865363e-05,4.0,4.0,1.2655984786239651e-05,-3.732407205859377e-08,-2.1961087860008415e-05,-4.343606712035506e-05,-2.322138194793678e-05,-4.4696361208283424e-05
