time_sim,alpha_real_per_spin_eigenvalue,alpha_imag_per_spin_eigenvalue,alpha_abs_per_spin_eigenvalue
4.532959339849,0.4102221134977748,-0.19190144438418785,0.4528888900815726
4.558142447292606,0.41262568551415946,-0.18986879823477945,0.4542137348090098
4.583325554736211,0.4150034734963458,-0.1878060493120015,0.45552057601409635
4.608508662179816,0.4173551004576283,-0.18571352465465082,0.45680936189799204
4.633691769623422,0.4196801935590038,-0.183591556022322,0.458080041377509
4.658874877067028,0.42197838416828354,-0.18144047984280842,0.45933256408713724
4.684057984510633,0.4242493079185375,-0.17926063715876356,0.46056688038104077
4.7092410919542385,0.42649260476586376,-0.17705237357362988,0.4617829413350254
4.734424199397845,0.42870791904647126,-0.1748160391968453,0.4629806987484777
4.75960730684145,0.4308948995330685,-0.1725519885883353,0.4641601051462762
4.784790414285055,0.43305319949054905,-0.17026058070229866,0.46532111378067215
4.8099735217286606,0.43518247673096483,-0.16794217883029747,0.4664636786331433
4.835156629172267,0.43728239366777827,-0.16559715054365864,0.46758775441621747
4.860339736615872,0.4393526173693847,-0.1632258676351978,0.468693296575268
4.885522844059477,0.44139281961189747,-0.16082870606027272,0.46978026129027883
4.9107059515030835,0.4434026769311862,-0.15840604587717774,0.47084860547758284
4.935889058946689,0.4453818706741599,-0.1559582711868876,0.4718982867915679
4.961072166390294,0.4473300870492888,-0.1534857700721596,0.47292926362635684
4.986255273833899,0.44924701717635357,-0.15098893453600534,0.4739414951174554
5.011438381277506,0.4511323571354175,-0.14846816043954034,0.47493494114337276
5.036621488721111,0.45298580801501076,-0.1459238474392225,0.4759095623272111
5.061804596164716,0.4548070759595221,-0.14335639892348806,0.47686532003822707
5.086987703608322,0.45659587221578785,-0.14076622194879662,0.47780217639336253
5.112170811051928,0.4583519131788723,-0.1381537271750945,0.4787200942587463
5.137353918495533,0.460074920437032,-0.13551932880070608,0.4796190372511659
5.162537025939138,0.4617646208158567,-0.1328634444966651,0.4804989697395098
5.1877201333827445,0.46342074642157943,-0.13018649534049467,0.4813598568461796
5.21290324082635,0.4650430346835501,-0.12748890574944796,0.4822016644484724
5.238086348269955,0.4666312283958648,-0.12477110341321829,0.4830243591799338
5.263269455713561,0.4681850757581444,-0.12203351922613126,0.48382790843167983
5.288452563157167,0.4697043304154561,-0.11927658721882892,0.4846122803536894
5.313635670600772,0.4711887514973723,-0.11650074448945569,0.4853774438560675
5.338818778044377,0.47263810365615905,-0.113706431134359,0.4861233686102766
5.364001885487983,0.4740521571040894,-0.11089409017831393,0.4868500250503396
5.389184992931589,0.47543068764987495,-0.1080641675042842,0.4875573843740108
5.414368100375194,0.4767734767342107,-0.10521711178272901,0.4882454185439186
5.4395512078188,0.4780803114644263,-0.10235337440046881,0.48891410028867593
5.4647343152624055,0.47935098464823894,-0.09947340938912042,0.4895634031039614
5.489917422706011,0.48058529482660306,-0.09657767335311192,0.49019330125357014
5.515100530149616,0.4817830463056505,-0.09366662539729068,0.4908037697704338
5.540283637593222,0.48294404918771694,-0.09074072705413425,0.49139478445760987
5.565466745036828,0.484068119401449,-0.08780044221057712,0.4919663218892411
5.590649852480433,0.4851550787309881,-0.08484623703446303,0.49251835941148386
5.615832959924039,0.48620475484422576,-0.08187857990063667,0.49305087514340606
5.641016067367644,0.4872169813201256,-0.07889794131668543,0.4935638479778545
5.66619917481125,0.48819159767510906,-0.07590479384834209,0.4940572575822916
5.691382282254855,0.4891284493884991,-0.07289961204456223,0.49453108439960086
5.716565389698461,0.4900273879270187,-0.06988287236228663,0.4949853096488627
5.7417484971420665,0.4908882707683401,-0.06685505309090171,0.4954199153260984
5.766931604585672,0.49171096142368087,-0.0638166342764085,0.49583488420498356
5.792114712029278,0.49249532945944396,-0.06076809764531396,0.4962301998375317
5.817297819472883,0.4932412505178968,-0.05770992652825592,0.4966058465547454
5.842480926916489,0.4939486063368879,-0.05464260578337272,0.49696180946723756
5.867664034360094,0.4946172847685968,-0.05156662171943175,0.49729807446582186
5.8928471418037,0.4952471797973143,-0.04848246201872734,0.4976146282220718
5.918030249247305,0.495838191556251,-0.04539061565976155,0.49791145818884874
5.943213356690911,0.49639022634337043,-0.04229157283971834,0.49818855260079964
5.968396464134517,0.49690319663624544,-0.03918582489674553,0.4984459004748234
5.993579571578122,0.49737702110593396,-0.03607386423205586,0.4986834916105059
6.0187626790217275,0.4978116246298737,-0.032956184231858504,0.4989013165905242
6.043945786465333,0.4982069383037923,-0.029833279189135562,0.49909936678102057
6.069128893908939,0.4985628994526318,-0.026705644225274057,0.4992776343319436
6.094312001352544,0.49887945164048547,-0.02357377521156731,0.4994361121773605
6.1194951087961496,0.4991565446795454,-0.020438168690596295,0.4995747940357362
6.144678216239756,0.4993941346380596,-0.01729932179750556,0.4996936744101831
6.169861323683361,0.49959218384729703,-0.014157732181185212,0.49979274858867817
6.195044431126966,0.49975066090752013,-0.011013897925370431,0.49987201264425046
6.220227538570572,0.49986954069296263,-0.007868317469673175,0.4999314634351363
